Hardware Time,Global Time\Signal,CAN1.EEC1.Engine_Speed,Raw Data
77.343245,2026-08-31 07:47:33.595,4176.625,CAN=77.343245 Rx 0 $0CF00400 D 8 FF FF FF 85 82 FF FF FF 
77.358291,2026-08-31 07:47:33.610,4172.5,CAN=77.358291 Rx 0 $0CF00400 D 8 FF FF FF 64 82 FF FF FF 
77.363309,2026-08-31 07:47:33.615,4171.25,CAN=77.363309 Rx 0 $0CF00400 D 8 FF FF FF 5A 82 FF FF FF 
77.368331,2026-08-31 07:47:33.620,4169.875,CAN=77.368331 Rx 0 $0CF00400 D 8 FF FF FF 4F 82 FF FF FF 
77.373345,2026-08-31 07:47:33.625,4168.5,CAN=77.373345 Rx 0 $0CF00400 D 8 FF FF FF 44 82 FF FF FF 
77.378359,2026-08-31 07:47:33.630,4167.25,CAN=77.378359 Rx 0 $0CF00400 D 8 FF FF FF 3A 82 FF FF FF 
77.383381,2026-08-31 07:47:33.635,4165.875,CAN=77.383381 Rx 0 $0CF00400 D 8 FF FF FF 2F 82 FF FF FF 
77.388404,2026-08-31 07:47:33.640,4164.5,CAN=77.388404 Rx 0 $0CF00400 D 8 FF FF FF 24 82 FF FF FF 
77.393422,2026-08-31 07:47:33.645,4163.25,CAN=77.393422 Rx 0 $0CF00400 D 8 FF FF FF 1A 82 FF FF FF 
77.39844,2026-08-31 07:47:33.650,4161.875,CAN=77.39844 Rx 0 $0CF00400 D 8 FF FF FF 0F 82 FF FF FF 
77.403459,2026-08-31 07:47:33.655,4160.5,CAN=77.403459 Rx 0 $0CF00400 D 8 FF FF FF 04 82 FF FF FF 
77.408481,2026-08-31 07:47:33.660,4159.125,CAN=77.408481 Rx 0 $0CF00400 D 8 FF FF FF F9 81 FF FF FF 
77.413503,2026-08-31 07:47:33.665,4157.875,CAN=77.413503 Rx 0 $0CF00400 D 8 FF FF FF EF 81 FF FF FF 
77.418518,2026-08-31 07:47:33.670,4156.5,CAN=77.418518 Rx 0 $0CF00400 D 8 FF FF FF E4 81 FF FF FF 
77.423532,2026-08-31 07:47:33.675,4155.125,CAN=77.423532 Rx 0 $0CF00400 D 8 FF FF FF D9 81 FF FF FF 
77.428554,2026-08-31 07:47:33.680,4153.875,CAN=77.428554 Rx 0 $0CF00400 D 8 FF FF FF CF 81 FF FF FF 
77.433577,2026-08-31 07:47:33.685,4152.5,CAN=77.433577 Rx 0 $0CF00400 D 8 FF FF FF C4 81 FF FF FF 
77.438587,2026-08-31 07:47:33.690,4151.125,CAN=77.438587 Rx 0 $0CF00400 D 8 FF FF FF B9 81 FF FF FF 
77.44361,2026-08-31 07:47:33.695,4149.75,CAN=77.44361 Rx 0 $0CF00400 D 8 FF FF FF AE 81 FF FF FF 
77.448628,2026-08-31 07:47:33.700,4148.5,CAN=77.448628 Rx 0 $0CF00400 D 8 FF FF FF A4 81 FF FF FF 
77.453646,2026-08-31 07:47:33.705,4147.125,CAN=77.453646 Rx 0 $0CF00400 D 8 FF FF FF 99 81 FF FF FF 
77.458665,2026-08-31 07:47:33.710,4145.75,CAN=77.458665 Rx 0 $0CF00400 D 8 FF FF FF 8E 81 FF FF FF 
77.463687,2026-08-31 07:47:33.715,4144.5,CAN=77.463687 Rx 0 $0CF00400 D 8 FF FF FF 84 81 FF FF FF 
77.468697,2026-08-31 07:47:33.720,4143.125,CAN=77.468697 Rx 0 $0CF00400 D 8 FF FF FF 79 81 FF FF FF 
77.473715,2026-08-31 07:47:33.725,4141.75,CAN=77.473715 Rx 0 $0CF00400 D 8 FF FF FF 6E 81 FF FF FF 
77.478733,2026-08-31 07:47:33.730,4140.375,CAN=77.478733 Rx 0 $0CF00400 D 8 FF FF FF 63 81 FF FF FF 
77.483755,2026-08-31 07:47:33.735,4139.125,CAN=77.483755 Rx 0 $0CF00400 D 8 FF FF FF 59 81 FF FF FF 
77.488769,2026-08-31 07:47:33.740,4137.75,CAN=77.488769 Rx 0 $0CF00400 D 8 FF FF FF 4E 81 FF FF FF 
77.493787,2026-08-31 07:47:33.745,4136.375,CAN=77.493787 Rx 0 $0CF00400 D 8 FF FF FF 43 81 FF FF FF 
77.498805,2026-08-31 07:47:33.750,4135.125,CAN=77.498805 Rx 0 $0CF00400 D 8 FF FF FF 39 81 FF FF FF 
77.503827,2026-08-31 07:47:33.755,4133.75,CAN=77.503827 Rx 0 $0CF00400 D 8 FF FF FF 2E 81 FF FF FF 
77.508841,2026-08-31 07:47:33.760,4132.375,CAN=77.508841 Rx 0 $0CF00400 D 8 FF FF FF 23 81 FF FF FF 
77.51386,2026-08-31 07:47:33.765,4131,CAN=77.51386 Rx 0 $0CF00400 D 8 FF FF FF 18 81 FF FF FF 
77.518878,2026-08-31 07:47:33.770,4129.75,CAN=77.518878 Rx 0 $0CF00400 D 8 FF FF FF 0E 81 FF FF FF 
77.5239,2026-08-31 07:47:33.775,4128.375,CAN=77.5239 Rx 0 $0CF00400 D 8 FF FF FF 03 81 FF FF FF 
77.528913,2026-08-31 07:47:33.780,4127,CAN=77.528913 Rx 0 $0CF00400 D 8 FF FF FF F8 80 FF FF FF 
77.533935,2026-08-31 07:47:33.785,4125.75,CAN=77.533935 Rx 0 $0CF00400 D 8 FF FF FF EE 80 FF FF FF 
77.538948,2026-08-31 07:47:33.790,4124.375,CAN=77.538948 Rx 0 $0CF00400 D 8 FF FF FF E3 80 FF FF FF 
77.54397,2026-08-31 07:47:33.795,4123,CAN=77.54397 Rx 0 $0CF00400 D 8 FF FF FF D8 80 FF FF FF 
77.548984,2026-08-31 07:47:33.800,4121.75,CAN=77.548984 Rx 0 $0CF00400 D 8 FF FF FF CE 80 FF FF FF 
77.554013,2026-08-31 07:47:33.806,4120.375,CAN=77.554013 Rx 0 $0CF00400 D 8 FF FF FF C3 80 FF FF FF 
77.559023,2026-08-31 07:47:33.811,4119,CAN=77.559023 Rx 0 $0CF00400 D 8 FF FF FF B8 80 FF FF FF 
77.56404,2026-08-31 07:47:33.816,4117.625,CAN=77.56404 Rx 0 $0CF00400 D 8 FF FF FF AD 80 FF FF FF 
77.569058,2026-08-31 07:47:33.821,4116.375,CAN=77.569058 Rx 0 $0CF00400 D 8 FF FF FF A3 80 FF FF FF 
77.57408,2026-08-31 07:47:33.826,4115,CAN=77.57408 Rx 0 $0CF00400 D 8 FF FF FF 98 80 FF FF FF 
77.579098,2026-08-31 07:47:33.831,4113.625,CAN=77.579098 Rx 0 $0CF00400 D 8 FF FF FF 8D 80 FF FF FF 
77.58412,2026-08-31 07:47:33.836,4112.375,CAN=77.58412 Rx 0 $0CF00400 D 8 FF FF FF 83 80 FF FF FF 
77.589126,2026-08-31 07:47:33.841,4111,CAN=77.589126 Rx 0 $0CF00400 D 8 FF FF FF 78 80 FF FF FF 
77.594144,2026-08-31 07:47:33.846,4109.625,CAN=77.594144 Rx 0 $0CF00400 D 8 FF FF FF 6D 80 FF FF FF 
77.599161,2026-08-31 07:47:33.851,4108.25,CAN=77.599161 Rx 0 $0CF00400 D 8 FF FF FF 62 80 FF FF FF 
77.604183,2026-08-31 07:47:33.856,4107,CAN=77.604183 Rx 0 $0CF00400 D 8 FF FF FF 58 80 FF FF FF 
77.609204,2026-08-31 07:47:33.861,4105.625,CAN=77.609204 Rx 0 $0CF00400 D 8 FF FF FF 4D 80 FF FF FF 
77.614211,2026-08-31 07:47:33.866,4104.25,CAN=77.614211 Rx 0 $0CF00400 D 8 FF FF FF 42 80 FF FF FF 
77.619232,2026-08-31 07:47:33.871,4103,CAN=77.619232 Rx 0 $0CF00400 D 8 FF FF FF 38 80 FF FF FF 
77.624254,2026-08-31 07:47:33.876,4101.625,CAN=77.624254 Rx 0 $0CF00400 D 8 FF FF FF 2D 80 FF FF FF 
