Hardware Time,Global Time\Signal,CAN1.EEC1.Engine_Speed,CAN1.EEC2.Accel_Pedal_Pos,CAN1.EBC1.Brake_Pedal_Pos,CAN1.CCVS1.Vehicle_Speed,CAN1.LFE.Engine_Fuel_Rate,CAN1.LFE.Engine_Inst_Fuel_Economy,CAN1.LFE.Engine_Avg_Fuel_Economy,Raw Data
231.10575,2026-08-31 04:08:20.223,,,70,,,,,CAN=231.10575 Rx 0 $18F00100 D 8 FF AF FF FF FF FF FF FF 
231.106332,2026-08-31 04:08:20.224,,,,175.6015625,,,,CAN=231.106332 Rx 0 $18FEF100 D 8 FF 9A AF FF FF FF FF FF 
231.106902,2026-08-31 04:08:20.224,,,,,2247.7,87.802734375,87.802734375,CAN=231.106902 Rx 0 $18FEF200 D 8 9A AF 9B AF 9B AF FF FF 
231.124656,2026-08-31 04:08:20.242,5619.875,,,,,,,CAN=231.124656 Rx 0 $0CF00400 D 8 FF FF FF 9F AF FF FF FF 
231.144739,2026-08-31 04:08:20.262,5620.5,,,,,,,CAN=231.144739 Rx 0 $0CF00400 D 8 FF FF FF A4 AF FF FF FF 
231.154772,2026-08-31 04:08:20.272,,70,,,,,,CAN=231.154772 Rx 0 $0CF00200 D 8 FF AF FF FF FF FF FF FF 
231.164797,2026-08-31 04:08:20.282,5621.25,,,,,,,CAN=231.164797 Rx 0 $0CF00400 D 8 FF FF FF AA AF FF FF FF 
231.184898,2026-08-31 04:08:20.302,5621.875,,,,,,,CAN=231.184898 Rx 0 $0CF00400 D 8 FF FF FF AF AF FF FF FF 
231.204964,2026-08-31 04:08:20.322,5622.5,,,,,,,CAN=231.204964 Rx 0 $0CF00400 D 8 FF FF FF B4 AF FF FF FF 
231.20555,2026-08-31 04:08:20.323,,70,,,,,,CAN=231.20555 Rx 0 $0CF00200 D 8 FF AF FF FF FF FF FF FF 
231.206132,2026-08-31 04:08:20.324,,,70,,,,,CAN=231.206132 Rx 0 $18F00100 D 8 FF AF FF FF FF FF FF FF 
231.206714,2026-08-31 04:08:20.324,,,,175.703125,,,,CAN=231.206714 Rx 0 $18FEF100 D 8 FF B4 AF FF FF FF FF FF 
231.207276,2026-08-31 04:08:20.325,,,,,2249,87.8515625,87.8515625,CAN=231.207276 Rx 0 $18FEF200 D 8 B4 AF B4 AF B4 AF FF FF 
231.225036,2026-08-31 04:08:20.343,5623.125,,,,,,,CAN=231.225036 Rx 0 $0CF00400 D 8 FF FF FF B9 AF FF FF FF 
231.245084,2026-08-31 04:08:20.363,5623.75,,,,,,,CAN=231.245084 Rx 0 $0CF00400 D 8 FF FF FF BE AF FF FF FF 
231.255164,2026-08-31 04:08:20.373,,70,,,,,,CAN=231.255164 Rx 0 $0CF00200 D 8 FF AF FF FF FF FF FF FF 
231.265189,2026-08-31 04:08:20.383,5624.375,,,,,,,CAN=231.265189 Rx 0 $0CF00400 D 8 FF FF FF C3 AF FF FF FF 
231.285249,2026-08-31 04:08:20.403,5625,,,,,,,CAN=231.285249 Rx 0 $0CF00400 D 8 FF FF FF C8 AF FF FF FF 
231.305325,2026-08-31 04:08:20.423,5625.625,,,,,,,CAN=231.305325 Rx 0 $0CF00400 D 8 FF FF FF CD AF FF FF FF 
231.305911,2026-08-31 04:08:20.423,,70,,,,,,CAN=231.305911 Rx 0 $0CF00200 D 8 FF AF FF FF FF FF FF FF 
231.306493,2026-08-31 04:08:20.424,,,70,,,,,CAN=231.306493 Rx 0 $18F00100 D 8 FF AF FF FF FF FF FF FF 
231.307075,2026-08-31 04:08:20.425,,,,175.80078125,,,,CAN=231.307075 Rx 0 $18FEF100 D 8 FF CD AF FF FF FF FF FF 
231.307641,2026-08-31 04:08:20.425,,,,,2250.25,87.90234375,87.90234375,CAN=231.307641 Rx 0 $18FEF200 D 8 CD AF CE AF CE AF FF FF 
231.325397,2026-08-31 04:08:20.443,5626.375,,,,,,,CAN=231.325397 Rx 0 $0CF00400 D 8 FF FF FF D3 AF FF FF FF 
231.345445,2026-08-31 04:08:20.463,5627,,,,,,,CAN=231.345445 Rx 0 $0CF00400 D 8 FF FF FF D8 AF FF FF FF 
231.355529,2026-08-31 04:08:20.473,,70,,,,,,CAN=231.355529 Rx 0 $0CF00200 D 8 FF AF FF FF FF FF FF FF 
231.405685,2026-08-31 04:08:20.523,5628.875,,,,,,,CAN=231.405685 Rx 0 $0CF00400 D 8 FF FF FF E7 AF FF FF FF 
231.406271,2026-08-31 04:08:20.524,,70,,,,,,CAN=231.406271 Rx 0 $0CF00200 D 8 FF AF FF FF FF FF FF FF 
231.406853,2026-08-31 04:08:20.524,,,70,,,,,CAN=231.406853 Rx 0 $18F00100 D 8 FF AF FF FF FF FF FF FF 
231.40743,2026-08-31 04:08:20.525,,,,175.90234375,,,,CAN=231.40743 Rx 0 $18FEF100 D 8 FF E7 AF FF FF FF FF FF 
231.407992,2026-08-31 04:08:20.525,,,,,2251.55,87.953125,87.953125,CAN=231.407992 Rx 0 $18FEF200 D 8 E7 AF E8 AF E8 AF FF FF 
231.425753,2026-08-31 04:08:20.543,5629.5,,,,,,,CAN=231.425753 Rx 0 $0CF00400 D 8 FF FF FF EC AF FF FF FF 
231.445839,2026-08-31 04:08:20.563,5630.125,,,,,,,CAN=231.445839 Rx 0 $0CF00400 D 8 FF FF FF F1 AF FF FF FF 
231.455864,2026-08-31 04:08:20.573,,70,,,,,,CAN=231.455864 Rx 0 $0CF00200 D 8 FF AF FF FF FF FF FF FF 
231.465908,2026-08-31 04:08:20.583,5630.875,,,,,,,CAN=231.465908 Rx 0 $0CF00400 D 8 FF FF FF F7 AF FF FF FF 
231.485997,2026-08-31 04:08:20.603,5631.5,,,,,,,CAN=231.485997 Rx 0 $0CF00400 D 8 FF FF FF FC AF FF FF FF 
231.506037,2026-08-31 04:08:20.624,5632.125,,,,,,,CAN=231.506037 Rx 0 $0CF00400 D 8 FF FF FF 01 B0 FF FF FF 
231.506623,2026-08-31 04:08:20.624,,70,,,,,,CAN=231.506623 Rx 0 $0CF00200 D 8 FF AF FF FF FF FF FF FF 
231.507205,2026-08-31 04:08:20.625,,,70,,,,,CAN=231.507205 Rx 0 $18F00100 D 8 FF AF FF FF FF FF FF FF 
231.507787,2026-08-31 04:08:20.625,,,,176.00390625,,,,CAN=231.507787 Rx 0 $18FEF100 D 8 FF 01 B0 FF FF FF FF FF 
231.508361,2026-08-31 04:08:20.626,,,,,2252.85,88.00390625,88.00390625,CAN=231.508361 Rx 0 $18FEF200 D 8 01 B0 02 B0 02 B0 FF FF 
231.526105,2026-08-31 04:08:20.644,5632.75,,,,,,,CAN=231.526105 Rx 0 $0CF00400 D 8 FF FF FF 06 B0 FF FF FF 
231.546186,2026-08-31 04:08:20.664,5633.375,,,,,,,CAN=231.546186 Rx 0 $0CF00400 D 8 FF FF FF 0B B0 FF FF FF 
231.556255,2026-08-31 04:08:20.674,,70,,,,,,CAN=231.556255 Rx 0 $0CF00200 D 8 FF AF FF FF FF FF FF FF 
231.606425,2026-08-31 04:08:20.724,5635.375,,,,,,,CAN=231.606425 Rx 0 $0CF00400 D 8 FF FF FF 1B B0 FF FF FF 
231.607011,2026-08-31 04:08:20.725,,70,,,,,,CAN=231.607011 Rx 0 $0CF00200 D 8 FF AF FF FF FF FF FF FF 
231.607596,2026-08-31 04:08:20.725,,,70,,,,,CAN=231.607596 Rx 0 $18F00100 D 8 FF AF FF FF FF FF FF FF 
231.608171,2026-08-31 04:08:20.726,,,,176.10546875,,,,CAN=231.608171 Rx 0 $18FEF100 D 8 FF 1B B0 FF FF FF FF FF 
231.608733,2026-08-31 04:08:20.726,,,,,2254.15,88.052734375,88.052734375,CAN=231.608733 Rx 0 $18FEF200 D 8 1B B0 1B B0 1B B0 FF FF 
231.626492,2026-08-31 04:08:20.744,5636,,,,,,,CAN=231.626492 Rx 0 $0CF00400 D 8 FF FF FF 20 B0 FF FF FF 
231.646578,2026-08-31 04:08:20.764,5636.625,,,,,,,CAN=231.646578 Rx 0 $0CF00400 D 8 FF FF FF 25 B0 FF FF FF 
231.65662,2026-08-31 04:08:20.774,,70,,,,,,CAN=231.65662 Rx 0 $0CF00200 D 8 FF AF FF FF FF FF FF FF 
231.66664,2026-08-31 04:08:20.784,5637.25,,,,,,,CAN=231.66664 Rx 0 $0CF00400 D 8 FF FF FF 2A B0 FF FF FF 
231.686703,2026-08-31 04:08:20.804,5637.875,,,,,,,CAN=231.686703 Rx 0 $0CF00400 D 8 FF FF FF 2F B0 FF FF FF 
231.706785,2026-08-31 04:08:20.824,5638.5,,,,,,,CAN=231.706785 Rx 0 $0CF00400 D 8 FF FF FF 34 B0 FF FF FF 
231.707363,2026-08-31 04:08:20.825,,70.4,,,,,,CAN=231.707363 Rx 0 $0CF00200 D 8 FF B0 FF FF FF FF FF FF 
231.707942,2026-08-31 04:08:20.825,,,70.4,,,,,CAN=231.707942 Rx 0 $18F00100 D 8 FF B0 FF FF FF FF FF FF 
231.708516,2026-08-31 04:08:20.826,,,,176.203125,,,,CAN=231.708516 Rx 0 $18FEF100 D 8 FF 34 B0 FF FF FF FF FF 
231.709078,2026-08-31 04:08:20.827,,,,,2255.4,88.103515625,88.103515625,CAN=231.709078 Rx 0 $18FEF200 D 8 34 B0 35 B0 35 B0 FF FF 
231.726838,2026-08-31 04:08:20.844,5639.125,,,,,,,CAN=231.726838 Rx 0 $0CF00400 D 8 FF FF FF 39 B0 FF FF FF 
231.746933,2026-08-31 04:08:20.864,5639.875,,,,,,,CAN=231.746933 Rx 0 $0CF00400 D 8 FF FF FF 3F B0 FF FF FF 
231.756974,2026-08-31 04:08:20.874,,70.4,,,,,,CAN=231.756974 Rx 0 $0CF00200 D 8 FF B0 FF FF FF FF FF FF 
231.767008,2026-08-31 04:08:20.885,5640.5,,,,,,,CAN=231.767008 Rx 0 $0CF00400 D 8 FF FF FF 44 B0 FF FF FF 
231.787094,2026-08-31 04:08:20.905,5641.125,,,,,,,CAN=231.787094 Rx 0 $0CF00400 D 8 FF FF FF 49 B0 FF FF FF 
231.807151,2026-08-31 04:08:20.925,5641.75,,,,,,,CAN=231.807151 Rx 0 $0CF00400 D 8 FF FF FF 4E B0 FF FF FF 
231.80773,2026-08-31 04:08:20.925,,70.4,,,,,,CAN=231.80773 Rx 0 $0CF00200 D 8 FF B0 FF FF FF FF FF FF 
231.808307,2026-08-31 04:08:20.926,,,70.4,,,,,CAN=231.808307 Rx 0 $18F00100 D 8 FF B0 FF FF FF FF FF FF 
231.808893,2026-08-31 04:08:20.926,,,,176.3046875,,,,CAN=231.808893 Rx 0 $18FEF100 D 8 FF 4E B0 FF FF FF FF FF 
231.809463,2026-08-31 04:08:20.927,,,,,2256.7,88.154296875,88.154296875,CAN=231.809463 Rx 0 $18FEF200 D 8 4E B0 4F B0 4F B0 FF FF 
231.827245,2026-08-31 04:08:20.945,5642.375,,,,,,,CAN=231.827245 Rx 0 $0CF00400 D 8 FF FF FF 53 B0 FF FF FF 
231.847299,2026-08-31 04:08:20.965,5643,,,,,,,CAN=231.847299 Rx 0 $0CF00400 D 8 FF FF FF 58 B0 FF FF FF 
231.85734,2026-08-31 04:08:20.975,,70.4,,,,,,CAN=231.85734 Rx 0 $0CF00200 D 8 FF B0 FF FF FF FF FF FF 
231.867373,2026-08-31 04:08:20.985,5643.625,,,,,,,CAN=231.867373 Rx 0 $0CF00400 D 8 FF FF FF 5D B0 FF FF FF 
231.887456,2026-08-31 04:08:21.005,5644.375,,,,,,,CAN=231.887456 Rx 0 $0CF00400 D 8 FF FF FF 63 B0 FF FF FF 
231.907543,2026-08-31 04:08:21.025,5645,,,,,,,CAN=231.907543 Rx 0 $0CF00400 D 8 FF FF FF 68 B0 FF FF FF 
231.908121,2026-08-31 04:08:21.026,,70.4,,,,,,CAN=231.908121 Rx 0 $0CF00200 D 8 FF B0 FF FF FF FF FF FF 
231.908699,2026-08-31 04:08:21.026,,,70.4,,,,,CAN=231.908699 Rx 0 $18F00100 D 8 FF B0 FF FF FF FF FF FF 
231.909273,2026-08-31 04:08:21.027,,,,176.40625,,,,CAN=231.909273 Rx 0 $18FEF100 D 8 FF 68 B0 FF FF FF FF FF 
231.909835,2026-08-31 04:08:21.027,,,,,2258,88.203125,88.203125,CAN=231.909835 Rx 0 $18FEF200 D 8 68 B0 68 B0 68 B0 FF FF 
231.927602,2026-08-31 04:08:21.045,5645.625,,,,,,,CAN=231.927602 Rx 0 $0CF00400 D 8 FF FF FF 6D B0 FF FF FF 
231.947687,2026-08-31 04:08:21.065,5646.25,,,,,,,CAN=231.947687 Rx 0 $0CF00400 D 8 FF FF FF 72 B0 FF FF FF 
231.957708,2026-08-31 04:08:21.075,,70.4,,,,,,CAN=231.957708 Rx 0 $0CF00200 D 8 FF B0 FF FF FF FF FF FF 
231.967753,2026-08-31 04:08:21.085,5646.875,,,,,,,CAN=231.967753 Rx 0 $0CF00400 D 8 FF FF FF 77 B0 FF FF FF 
231.987846,2026-08-31 04:08:21.105,5647.5,,,,,,,CAN=231.987846 Rx 0 $0CF00400 D 8 FF FF FF 7C B0 FF FF FF 
232.007891,2026-08-31 04:08:21.125,5648.125,,,,,,,CAN=232.007891 Rx 0 $0CF00400 D 8 FF FF FF 81 B0 FF FF FF 
232.008469,2026-08-31 04:08:21.126,,70.4,,,,,,CAN=232.008469 Rx 0 $0CF00200 D 8 FF B0 FF FF FF FF FF FF 
232.009047,2026-08-31 04:08:21.127,,,70.4,,,,,CAN=232.009047 Rx 0 $18F00100 D 8 FF B0 FF FF FF FF FF FF 
232.009629,2026-08-31 04:08:21.127,,,,176.50390625,,,,CAN=232.009629 Rx 0 $18FEF100 D 8 FF 81 B0 FF FF FF FF FF 
232.010191,2026-08-31 04:08:21.128,,,,,2259.25,88.25390625,88.25390625,CAN=232.010191 Rx 0 $18FEF200 D 8 81 B0 82 B0 82 B0 FF FF 
232.027994,2026-08-31 04:08:21.145,5648.875,,,,,,,CAN=232.027994 Rx 0 $0CF00400 D 8 FF FF FF 87 B0 FF FF FF 
232.048041,2026-08-31 04:08:21.166,5649.5,,,,,,,CAN=232.048041 Rx 0 $0CF00400 D 8 FF FF FF 8C B0 FF FF FF 
232.058093,2026-08-31 04:08:21.176,,70.4,,,,,,CAN=232.058093 Rx 0 $0CF00200 D 8 FF B0 FF FF FF FF FF FF 
232.068106,2026-08-31 04:08:21.186,5650.125,,,,,,,CAN=232.068106 Rx 0 $0CF00400 D 8 FF FF FF 91 B0 FF FF FF 
232.088189,2026-08-31 04:08:21.206,5650.75,,,,,,,CAN=232.088189 Rx 0 $0CF00400 D 8 FF FF FF 96 B0 FF FF FF 
232.108279,2026-08-31 04:08:21.226,5651.375,,,,,,,CAN=232.108279 Rx 0 $0CF00400 D 8 FF FF FF 9B B0 FF FF FF 
232.108857,2026-08-31 04:08:21.226,,70.4,,,,,,CAN=232.108857 Rx 0 $0CF00200 D 8 FF B0 FF FF FF FF FF FF 
232.109435,2026-08-31 04:08:21.227,,,70.4,,,,,CAN=232.109435 Rx 0 $18F00100 D 8 FF B0 FF FF FF FF FF FF 
232.11001,2026-08-31 04:08:21.228,,,,176.60546875,,,,CAN=232.11001 Rx 0 $18FEF100 D 8 FF 9B B0 FF FF FF FF FF 
232.110563,2026-08-31 04:08:21.228,,,,,2260.55,88.3046875,88.3046875,CAN=232.110563 Rx 0 $18FEF200 D 8 9B B0 9C B0 9C B0 FF FF 
232.128346,2026-08-31 04:08:21.246,5652,,,,,,,CAN=232.128346 Rx 0 $0CF00400 D 8 FF FF FF A0 B0 FF FF FF 
232.148432,2026-08-31 04:08:21.266,5652.625,,,,,,,CAN=232.148432 Rx 0 $0CF00400 D 8 FF FF FF A5 B0 FF FF FF 
232.158453,2026-08-31 04:08:21.276,,70.4,,,,,,CAN=232.158453 Rx 0 $0CF00200 D 8 FF B0 FF FF FF FF FF FF 
232.16849,2026-08-31 04:08:21.286,5653.375,,,,,,,CAN=232.16849 Rx 0 $0CF00400 D 8 FF FF FF AB B0 FF FF FF 
232.188579,2026-08-31 04:08:21.306,5654,,,,,,,CAN=232.188579 Rx 0 $0CF00400 D 8 FF FF FF B0 B0 FF FF FF 
232.208628,2026-08-31 04:08:21.326,5654.625,,,,,,,CAN=232.208628 Rx 0 $0CF00400 D 8 FF FF FF B5 B0 FF FF FF 
232.209206,2026-08-31 04:08:21.327,,70.4,,,,,,CAN=232.209206 Rx 0 $0CF00200 D 8 FF B0 FF FF FF FF FF FF 
232.209784,2026-08-31 04:08:21.327,,,70.4,,,,,CAN=232.209784 Rx 0 $18F00100 D 8 FF B0 FF FF FF FF FF FF 
232.210362,2026-08-31 04:08:21.328,,,,176.70703125,,,,CAN=232.210362 Rx 0 $18FEF100 D 8 FF B5 B0 FF FF FF FF FF 
232.210916,2026-08-31 04:08:21.328,,,,,2261.85,88.35546875,88.35546875,CAN=232.210916 Rx 0 $18FEF200 D 8 B5 B0 B6 B0 B6 B0 FF FF 
232.22873,2026-08-31 04:08:21.346,5655.25,,,,,,,CAN=232.22873 Rx 0 $0CF00400 D 8 FF FF FF BA B0 FF FF FF 
232.248782,2026-08-31 04:08:21.366,5655.875,,,,,,,CAN=232.248782 Rx 0 $0CF00400 D 8 FF FF FF BF B0 FF FF FF 
232.258824,2026-08-31 04:08:21.376,,70.4,,,,,,CAN=232.258824 Rx 0 $0CF00200 D 8 FF B0 FF FF FF FF FF FF 
232.268857,2026-08-31 04:08:21.386,5656.5,,,,,,,CAN=232.268857 Rx 0 $0CF00400 D 8 FF FF FF C4 B0 FF FF FF 
232.288941,2026-08-31 04:08:21.406,5657.125,,,,,,,CAN=232.288941 Rx 0 $0CF00400 D 8 FF FF FF C9 B0 FF FF FF 
232.309036,2026-08-31 04:08:21.427,5657.875,,,,,,,CAN=232.309036 Rx 0 $0CF00400 D 8 FF FF FF CF B0 FF FF FF 
232.309614,2026-08-31 04:08:21.427,,70.4,,,,,,CAN=232.309614 Rx 0 $0CF00200 D 8 FF B0 FF FF FF FF FF FF 
232.310192,2026-08-31 04:08:21.428,,,70.4,,,,,CAN=232.310192 Rx 0 $18F00100 D 8 FF B0 FF FF FF FF FF FF 
232.31077,2026-08-31 04:08:21.428,,,,176.8046875,,,,CAN=232.31077 Rx 0 $18FEF100 D 8 FF CE B0 FF FF FF FF FF 
232.311339,2026-08-31 04:08:21.429,,,,,2263.15,88.404296875,88.404296875,CAN=232.311339 Rx 0 $18FEF200 D 8 CF B0 CF B0 CF B0 FF FF 
232.329101,2026-08-31 04:08:21.447,5658.5,,,,,,,CAN=232.329101 Rx 0 $0CF00400 D 8 FF FF FF D4 B0 FF FF FF 
232.349191,2026-08-31 04:08:21.467,5659.125,,,,,,,CAN=232.349191 Rx 0 $0CF00400 D 8 FF FF FF D9 B0 FF FF FF 
232.359223,2026-08-31 04:08:21.477,,70.4,,,,,,CAN=232.359223 Rx 0 $0CF00200 D 8 FF B0 FF FF FF FF FF FF 
232.369251,2026-08-31 04:08:21.487,5659.75,,,,,,,CAN=232.369251 Rx 0 $0CF00400 D 8 FF FF FF DE B0 FF FF FF 
232.38931,2026-08-31 04:08:21.507,5660.375,,,,,,,CAN=232.38931 Rx 0 $0CF00400 D 8 FF FF FF E3 B0 FF FF FF 
232.409383,2026-08-31 04:08:21.527,5661,,,,,,,CAN=232.409383 Rx 0 $0CF00400 D 8 FF FF FF E8 B0 FF FF FF 
232.409961,2026-08-31 04:08:21.527,,70.4,,,,,,CAN=232.409961 Rx 0 $0CF00200 D 8 FF B0 FF FF FF FF FF FF 
232.410539,2026-08-31 04:08:21.528,,,70.4,,,,,CAN=232.410539 Rx 0 $18F00100 D 8 FF B0 FF FF FF FF FF FF 
232.411117,2026-08-31 04:08:21.529,,,,176.90625,,,,CAN=232.411117 Rx 0 $18FEF100 D 8 FF E8 B0 FF FF FF FF FF 
232.411671,2026-08-31 04:08:21.529,,,,,2264.4,88.455078125,88.455078125,CAN=232.411671 Rx 0 $18FEF200 D 8 E8 B0 E9 B0 E9 B0 FF FF 
232.429484,2026-08-31 04:08:21.547,5661.625,,,,,,,CAN=232.429484 Rx 0 $0CF00400 D 8 FF FF FF ED B0 FF FF FF 
232.449538,2026-08-31 04:08:21.567,5662.25,,,,,,,CAN=232.449538 Rx 0 $0CF00400 D 8 FF FF FF F2 B0 FF FF FF 
232.459568,2026-08-31 04:08:21.577,,70.4,,,,,,CAN=232.459568 Rx 0 $0CF00200 D 8 FF B0 FF FF FF FF FF FF 
232.469621,2026-08-31 04:08:21.587,5663,,,,,,,CAN=232.469621 Rx 0 $0CF00400 D 8 FF FF FF F8 B0 FF FF FF 
232.489707,2026-08-31 04:08:21.607,5663.625,,,,,,,CAN=232.489707 Rx 0 $0CF00400 D 8 FF FF FF FD B0 FF FF FF 
232.509754,2026-08-31 04:08:21.627,5664.25,,,,,,,CAN=232.509754 Rx 0 $0CF00400 D 8 FF FF FF 02 B1 FF FF FF 
232.510332,2026-08-31 04:08:21.628,,70.4,,,,,,CAN=232.510332 Rx 0 $0CF00200 D 8 FF B0 FF FF FF FF FF FF 
232.510911,2026-08-31 04:08:21.628,,,70.4,,,,,CAN=232.510911 Rx 0 $18F00100 D 8 FF B0 FF FF FF FF FF FF 
232.511492,2026-08-31 04:08:21.629,,,,177.0078125,,,,CAN=232.511492 Rx 0 $18FEF100 D 8 FF 02 B1 FF FF FF FF FF 
232.512054,2026-08-31 04:08:21.630,,,,,2265.7,88.505859375,88.505859375,CAN=232.512054 Rx 0 $18FEF200 D 8 02 B1 03 B1 03 B1 FF FF 
232.529859,2026-08-31 04:08:21.647,5664.875,,,,,,,CAN=232.529859 Rx 0 $0CF00400 D 8 FF FF FF 07 B1 FF FF FF 
232.549897,2026-08-31 04:08:21.667,5665.5,,,,,,,CAN=232.549897 Rx 0 $0CF00400 D 8 FF FF FF 0C B1 FF FF FF 
232.559953,2026-08-31 04:08:21.677,,70.4,,,,,,CAN=232.559953 Rx 0 $0CF00200 D 8 FF B0 FF FF FF FF FF FF 
232.569966,2026-08-31 04:08:21.687,5666.125,,,,,,,CAN=232.569966 Rx 0 $0CF00400 D 8 FF FF FF 11 B1 FF FF FF 
232.590048,2026-08-31 04:08:21.708,5666.75,,,,,,,CAN=232.590048 Rx 0 $0CF00400 D 8 FF FF FF 16 B1 FF FF FF 
232.610142,2026-08-31 04:08:21.728,5667.5,,,,,,,CAN=232.610142 Rx 0 $0CF00400 D 8 FF FF FF 1C B1 FF FF FF 
232.61072,2026-08-31 04:08:21.728,,70.4,,,,,,CAN=232.61072 Rx 0 $0CF00200 D 8 FF B0 FF FF FF FF FF FF 
232.611298,2026-08-31 04:08:21.729,,,70.4,,,,,CAN=232.611298 Rx 0 $18F00100 D 8 FF B0 FF FF FF FF FF FF 
232.611876,2026-08-31 04:08:21.729,,,,177.109375,,,,CAN=232.611876 Rx 0 $18FEF100 D 8 FF 1C B1 FF FF FF FF FF 
232.612434,2026-08-31 04:08:21.730,,,,,2267,88.5546875,88.5546875,CAN=232.612434 Rx 0 $18FEF200 D 8 1C B1 1C B1 1C B1 FF FF 
232.630208,2026-08-31 04:08:21.748,5668.125,,,,,,,CAN=232.630208 Rx 0 $0CF00400 D 8 FF FF FF 21 B1 FF FF FF 
232.650284,2026-08-31 04:08:21.768,5668.75,,,,,,,CAN=232.650284 Rx 0 $0CF00400 D 8 FF FF FF 26 B1 FF FF FF 
232.660316,2026-08-31 04:08:21.778,,70.4,,,,,,CAN=232.660316 Rx 0 $0CF00200 D 8 FF B0 FF FF FF FF FF FF 
232.670344,2026-08-31 04:08:21.788,5669.375,,,,,,,CAN=232.670344 Rx 0 $0CF00400 D 8 FF FF FF 2B B1 FF FF FF 
232.690436,2026-08-31 04:08:21.808,5670,,,,,,,CAN=232.690436 Rx 0 $0CF00400 D 8 FF FF FF 30 B1 FF FF FF 
232.710487,2026-08-31 04:08:21.828,5670.625,,,,,,,CAN=232.710487 Rx 0 $0CF00400 D 8 FF FF FF 35 B1 FF FF FF 
232.711073,2026-08-31 04:08:21.829,,70.8,,,,,,CAN=232.711073 Rx 0 $0CF00200 D 8 FF B1 FF FF FF FF FF FF 
232.711651,2026-08-31 04:08:21.829,,,70.8,,,,,CAN=232.711651 Rx 0 $18F00100 D 8 FF B1 FF FF FF FF FF FF 
232.712225,2026-08-31 04:08:21.830,,,,177.20703125,,,,CAN=232.712225 Rx 0 $18FEF100 D 8 FF 35 B1 FF FF FF FF FF 
232.712787,2026-08-31 04:08:21.830,,,,,2268.25,88.60546875,88.60546875,CAN=232.712787 Rx 0 $18FEF200 D 8 35 B1 36 B1 36 B1 FF FF 
232.730593,2026-08-31 04:08:21.848,5671.25,,,,,,,CAN=232.730593 Rx 0 $0CF00400 D 8 FF FF FF 3A B1 FF FF FF 
232.750646,2026-08-31 04:08:21.868,5672,,,,,,,CAN=232.750646 Rx 0 $0CF00400 D 8 FF FF FF 40 B1 FF FF FF 
232.760689,2026-08-31 04:08:21.878,,70.8,,,,,,CAN=232.760689 Rx 0 $0CF00200 D 8 FF B1 FF FF FF FF FF FF 
232.77071,2026-08-31 04:08:21.888,5672.625,,,,,,,CAN=232.77071 Rx 0 $0CF00400 D 8 FF FF FF 45 B1 FF FF FF 
232.790803,2026-08-31 04:08:21.908,5673.25,,,,,,,CAN=232.790803 Rx 0 $0CF00400 D 8 FF FF FF 4A B1 FF FF FF 
232.810858,2026-08-31 04:08:21.928,5673.875,,,,,,,CAN=232.810858 Rx 0 $0CF00400 D 8 FF FF FF 4F B1 FF FF FF 
232.811444,2026-08-31 04:08:21.929,,70.8,,,,,,CAN=232.811444 Rx 0 $0CF00200 D 8 FF B1 FF FF FF FF FF FF 
232.812022,2026-08-31 04:08:21.930,,,70.8,,,,,CAN=232.812022 Rx 0 $18F00100 D 8 FF B1 FF FF FF FF FF FF 
232.812604,2026-08-31 04:08:21.930,,,,177.30859375,,,,CAN=232.812604 Rx 0 $18FEF100 D 8 FF 4F B1 FF FF FF FF FF 
232.813158,2026-08-31 04:08:21.931,,,,,2269.55,88.65625,88.65625,CAN=232.813158 Rx 0 $18FEF200 D 8 4F B1 50 B1 50 B1 FF FF 
232.830927,2026-08-31 04:08:21.948,5674.5,,,,,,,CAN=232.830927 Rx 0 $0CF00400 D 8 FF FF FF 54 B1 FF FF FF 
232.85101,2026-08-31 04:08:21.969,5675.125,,,,,,,CAN=232.85101 Rx 0 $0CF00400 D 8 FF FF FF 59 B1 FF FF FF 
232.861059,2026-08-31 04:08:21.979,,70.8,,,,,,CAN=232.861059 Rx 0 $0CF00200 D 8 FF B1 FF FF FF FF FF FF 
232.871079,2026-08-31 04:08:21.989,5675.75,,,,,,,CAN=232.871079 Rx 0 $0CF00400 D 8 FF FF FF 5E B1 FF FF FF 
232.891168,2026-08-31 04:08:22.009,5676.5,,,,,,,CAN=232.891168 Rx 0 $0CF00400 D 8 FF FF FF 64 B1 FF FF FF 
232.911245,2026-08-31 04:08:22.029,5677.125,,,,,,,CAN=232.911245 Rx 0 $0CF00400 D 8 FF FF FF 69 B1 FF FF FF 
232.911831,2026-08-31 04:08:22.029,,70.8,,,,,,CAN=232.911831 Rx 0 $0CF00200 D 8 FF B1 FF FF FF FF FF FF 
232.912409,2026-08-31 04:08:22.030,,,70.8,,,,,CAN=232.912409 Rx 0 $18F00100 D 8 FF B1 FF FF FF FF FF FF 
232.912983,2026-08-31 04:08:22.030,,,,177.41015625,,,,CAN=232.912983 Rx 0 $18FEF100 D 8 FF 69 B1 FF FF FF FF FF 
232.913533,2026-08-31 04:08:22.031,,,,,2270.85,88.705078125,88.705078125,CAN=232.913533 Rx 0 $18FEF200 D 8 69 B1 69 B1 69 B1 FF FF 
