Hardware Time,Global Time\Signal,CAN1.EEC1.Engine_Speed,CAN1.EEC2.Accel_Pedal_Pos,CAN1.CCVS1.Vehicle_Speed,CAN1.LFE.Engine_Fuel_Rate,CAN1.LFE.Engine_Inst_Fuel_Economy,Raw Data
192.570455,2026-07-29 10:10:19.163,2235,,,,,CAN=192.570455 Rx 0 $0CF00400 D 8 FF FF FF D8 45 FF FF FF 
192.571037,2026-07-29 10:10:19.164,,74.4,,,,CAN=192.571037 Rx 0 $0CF00300 D 8 FF BA FF FF FF FF FF FF 
192.58056,2026-07-29 10:10:19.173,2235.125,,,,,CAN=192.58056 Rx 0 $0CF00400 D 8 FF FF FF D9 45 FF FF FF 
192.59057,2026-07-29 10:10:19.183,2235.25,,,,,CAN=192.59057 Rx 0 $0CF00400 D 8 FF FF FF DA 45 FF FF FF 
192.600576,2026-07-29 10:10:19.193,2235.375,,,,,CAN=192.600576 Rx 0 $0CF00400 D 8 FF FF FF DB 45 FF FF FF 
192.610662,2026-07-29 10:10:19.203,2235.5,,,,,CAN=192.610662 Rx 0 $0CF00400 D 8 FF FF FF DC 45 FF FF FF 
192.620651,2026-07-29 10:10:19.213,2235.625,,,,,CAN=192.620651 Rx 0 $0CF00400 D 8 FF FF FF DD 45 FF FF FF 
192.621233,2026-07-29 10:10:19.214,,74.4,,,,CAN=192.621233 Rx 0 $0CF00300 D 8 FF BA FF FF FF FF FF FF 
192.621815,2026-07-29 10:10:19.214,,,75.25390625,,,CAN=192.621815 Rx 0 $18FEF100 D 8 FF 41 4B FF FF FF FF FF 
192.622394,2026-07-29 10:10:19.215,,,,136.4,15,CAN=192.622394 Rx 0 $18FEF200 D 8 A8 0A 00 1E FF FF FF FF 
192.630685,2026-07-29 10:10:19.223,2235.75,,,,,CAN=192.630685 Rx 0 $0CF00400 D 8 FF FF FF DE 45 FF FF FF 
192.640755,2026-07-29 10:10:19.233,2235.875,,,,,CAN=192.640755 Rx 0 $0CF00400 D 8 FF FF FF DF 45 FF FF FF 
192.650745,2026-07-29 10:10:19.243,2236,,,,,CAN=192.650745 Rx 0 $0CF00400 D 8 FF FF FF E0 45 FF FF FF 
192.660802,2026-07-29 10:10:19.253,2236.125,,,,,CAN=192.660802 Rx 0 $0CF00400 D 8 FF FF FF E1 45 FF FF FF 
192.670791,2026-07-29 10:10:19.263,2236.25,,,,,CAN=192.670791 Rx 0 $0CF00400 D 8 FF FF FF E2 45 FF FF FF 
192.671373,2026-07-29 10:10:19.264,,74.4,,,,CAN=192.671373 Rx 0 $0CF00300 D 8 FF BA FF FF FF FF FF FF 
192.680872,2026-07-29 10:10:19.273,2236.375,,,,,CAN=192.680872 Rx 0 $0CF00400 D 8 FF FF FF E3 45 FF FF FF 
192.690864,2026-07-29 10:10:19.283,2236.5,,,,,CAN=192.690864 Rx 0 $0CF00400 D 8 FF FF FF E4 45 FF FF FF 
192.700929,2026-07-29 10:10:19.293,2236.625,,,,,CAN=192.700929 Rx 0 $0CF00400 D 8 FF FF FF E5 45 FF FF FF 
192.710922,2026-07-29 10:10:19.303,2236.75,,,,,CAN=192.710922 Rx 0 $0CF00400 D 8 FF FF FF E6 45 FF FF FF 
192.720987,2026-07-29 10:10:19.313,2236.875,,,,,CAN=192.720987 Rx 0 $0CF00400 D 8 FF FF FF E7 45 FF FF FF 
192.721569,2026-07-29 10:10:19.314,,74.4,,,,CAN=192.721569 Rx 0 $0CF00300 D 8 FF BA FF FF FF FF FF FF 
192.722143,2026-07-29 10:10:19.315,,,75.2265625,,,CAN=192.722143 Rx 0 $18FEF100 D 8 FF 3A 4B FF FF FF FF FF 
192.722714,2026-07-29 10:10:19.315,,,,136.65,15,CAN=192.722714 Rx 0 $18FEF200 D 8 AD 0A 00 1E FF FF FF FF 
192.731017,2026-07-29 10:10:19.324,2237,,,,,CAN=192.731017 Rx 0 $0CF00400 D 8 FF FF FF E8 45 FF FF FF 
192.741083,2026-07-29 10:10:19.334,2237.125,,,,,CAN=192.741083 Rx 0 $0CF00400 D 8 FF FF FF E9 45 FF FF FF 
192.751068,2026-07-29 10:10:19.344,2237.25,,,,,CAN=192.751068 Rx 0 $0CF00400 D 8 FF FF FF EA 45 FF FF FF 
192.761138,2026-07-29 10:10:19.354,2237.375,,,,,CAN=192.761138 Rx 0 $0CF00400 D 8 FF FF FF EB 45 FF FF FF 
192.771131,2026-07-29 10:10:19.364,2237.5,,,,,CAN=192.771131 Rx 0 $0CF00400 D 8 FF FF FF EC 45 FF FF FF 
192.771713,2026-07-29 10:10:19.364,,74.4,,,,CAN=192.771713 Rx 0 $0CF00300 D 8 FF BA FF FF FF FF FF FF 
192.781148,2026-07-29 10:10:19.374,2237.625,,,,,CAN=192.781148 Rx 0 $0CF00400 D 8 FF FF FF ED 45 FF FF FF 
192.791227,2026-07-29 10:10:19.384,2237.75,,,,,CAN=192.791227 Rx 0 $0CF00400 D 8 FF FF FF EE 45 FF FF FF 
192.801225,2026-07-29 10:10:19.394,2237.875,,,,,CAN=192.801225 Rx 0 $0CF00400 D 8 FF FF FF EF 45 FF FF FF 
192.811307,2026-07-29 10:10:19.404,2238,,,,,CAN=192.811307 Rx 0 $0CF00400 D 8 FF FF FF F0 45 FF FF FF 
192.821309,2026-07-29 10:10:19.414,2238,,,,,CAN=192.821309 Rx 0 $0CF00400 D 8 FF FF FF F0 45 FF FF FF 
192.821892,2026-07-29 10:10:19.414,,74.8,,,,CAN=192.821892 Rx 0 $0CF00300 D 8 FF BB FF FF FF FF FF FF 
192.822466,2026-07-29 10:10:19.415,,,75.203125,,,CAN=192.822466 Rx 0 $18FEF100 D 8 FF 34 4B FF FF FF FF FF 
192.823048,2026-07-29 10:10:19.416,,,,136.9,15,CAN=192.823048 Rx 0 $18FEF200 D 8 B2 0A 00 1E FF FF FF FF 
192.831348,2026-07-29 10:10:19.424,2238.125,,,,,CAN=192.831348 Rx 0 $0CF00400 D 8 FF FF FF F1 45 FF FF FF 
192.841427,2026-07-29 10:10:19.434,2238.25,,,,,CAN=192.841427 Rx 0 $0CF00400 D 8 FF FF FF F2 45 FF FF FF 
192.851428,2026-07-29 10:10:19.444,2238.375,,,,,CAN=192.851428 Rx 0 $0CF00400 D 8 FF FF FF F3 45 FF FF FF 
192.86143,2026-07-29 10:10:19.454,2238.5,,,,,CAN=192.86143 Rx 0 $0CF00400 D 8 FF FF FF F4 45 FF FF FF 
192.871508,2026-07-29 10:10:19.464,2238.625,,,,,CAN=192.871508 Rx 0 $0CF00400 D 8 FF FF FF F5 45 FF FF FF 
192.87209,2026-07-29 10:10:19.465,,74.8,,,,CAN=192.87209 Rx 0 $0CF00300 D 8 FF BB FF FF FF FF FF FF 
192.881522,2026-07-29 10:10:19.474,2238.75,,,,,CAN=192.881522 Rx 0 $0CF00400 D 8 FF FF FF F6 45 FF FF FF 
192.891524,2026-07-29 10:10:19.484,2238.875,,,,,CAN=192.891524 Rx 0 $0CF00400 D 8 FF FF FF F7 45 FF FF FF 
192.901598,2026-07-29 10:10:19.494,2239,,,,,CAN=192.901598 Rx 0 $0CF00400 D 8 FF FF FF F8 45 FF FF FF 
192.911599,2026-07-29 10:10:19.504,2239.125,,,,,CAN=192.911599 Rx 0 $0CF00400 D 8 FF FF FF F9 45 FF FF FF 
192.921681,2026-07-29 10:10:19.514,2239.25,,,,,CAN=192.921681 Rx 0 $0CF00400 D 8 FF FF FF FA 45 FF FF FF 
192.922263,2026-07-29 10:10:19.515,,74.8,,,,CAN=192.922263 Rx 0 $0CF00300 D 8 FF BB FF FF FF FF FF FF 
192.922841,2026-07-29 10:10:19.515,,,75.17578125,,,CAN=192.922841 Rx 0 $18FEF100 D 8 FF 2D 4B FF FF FF FF FF 
192.923411,2026-07-29 10:10:19.516,,,,137.15,15,CAN=192.923411 Rx 0 $18FEF200 D 8 B7 0A 00 1E FF FF FF FF 
192.931723,2026-07-29 10:10:19.524,2239.375,,,,,CAN=192.931723 Rx 0 $0CF00400 D 8 FF FF FF FB 45 FF FF FF 
192.941724,2026-07-29 10:10:19.534,2239.5,,,,,CAN=192.941724 Rx 0 $0CF00400 D 8 FF FF FF FC 45 FF FF FF 
192.951797,2026-07-29 10:10:19.544,2239.625,,,,,CAN=192.951797 Rx 0 $0CF00400 D 8 FF FF FF FD 45 FF FF FF 
192.961798,2026-07-29 10:10:19.554,2239.75,,,,,CAN=192.961798 Rx 0 $0CF00400 D 8 FF FF FF FE 45 FF FF FF 
192.971804,2026-07-29 10:10:19.564,2239.875,,,,,CAN=192.971804 Rx 0 $0CF00400 D 8 FF FF FF FF 45 FF FF FF 
192.972387,2026-07-29 10:10:19.565,,74.8,,,,CAN=192.972387 Rx 0 $0CF00300 D 8 FF BB FF FF FF FF FF FF 
192.98189,2026-07-29 10:10:19.574,2240,,,,,CAN=192.98189 Rx 0 $0CF00400 D 8 FF FF FF 00 46 FF FF FF 
192.991884,2026-07-29 10:10:19.584,2240.125,,,,,CAN=192.991884 Rx 0 $0CF00400 D 8 FF FF FF 01 46 FF FF FF 
193.001897,2026-07-29 10:10:19.594,2240.25,,,,,CAN=193.001897 Rx 0 $0CF00400 D 8 FF FF FF 02 46 FF FF FF 
193.011963,2026-07-29 10:10:19.604,2240.375,,,,,CAN=193.011963 Rx 0 $0CF00400 D 8 FF FF FF 03 46 FF FF FF 
193.021965,2026-07-29 10:10:19.614,2240.5,,,,,CAN=193.021965 Rx 0 $0CF00400 D 8 FF FF FF 04 46 FF FF FF 
193.022547,2026-07-29 10:10:19.615,,74.8,,,,CAN=193.022547 Rx 0 $0CF00300 D 8 FF BB FF FF FF FF FF FF 
193.023121,2026-07-29 10:10:19.616,,,75.1484375,,,CAN=193.023121 Rx 0 $18FEF100 D 8 FF 26 4B FF FF FF FF FF 
193.023696,2026-07-29 10:10:19.616,,,,137.45,15,CAN=193.023696 Rx 0 $18FEF200 D 8 BD 0A 00 1E FF FF FF FF 
193.031988,2026-07-29 10:10:19.624,2240.625,,,,,CAN=193.031988 Rx 0 $0CF00400 D 8 FF FF FF 05 46 FF FF FF 
193.042062,2026-07-29 10:10:19.635,2240.75,,,,,CAN=193.042062 Rx 0 $0CF00400 D 8 FF FF FF 06 46 FF FF FF 
193.052124,2026-07-29 10:10:19.645,2240.875,,,,,CAN=193.052124 Rx 0 $0CF00400 D 8 FF FF FF 07 46 FF FF FF 
193.062114,2026-07-29 10:10:19.655,2241,,,,,CAN=193.062114 Rx 0 $0CF00400 D 8 FF FF FF 08 46 FF FF FF 
193.072179,2026-07-29 10:10:19.665,2241,,,,,CAN=193.072179 Rx 0 $0CF00400 D 8 FF FF FF 08 46 FF FF FF 
193.072761,2026-07-29 10:10:19.665,,74.8,,,,CAN=193.072761 Rx 0 $0CF00300 D 8 FF BB FF FF FF FF FF FF 
193.082181,2026-07-29 10:10:19.675,2241.125,,,,,CAN=193.082181 Rx 0 $0CF00400 D 8 FF FF FF 09 46 FF FF FF 
193.092251,2026-07-29 10:10:19.685,2241.25,,,,,CAN=193.092251 Rx 0 $0CF00400 D 8 FF FF FF 0A 46 FF FF FF 
193.102241,2026-07-29 10:10:19.695,2241.375,,,,,CAN=193.102241 Rx 0 $0CF00400 D 8 FF FF FF 0B 46 FF FF FF 
193.112315,2026-07-29 10:10:19.705,2241.5,,,,,CAN=193.112315 Rx 0 $0CF00400 D 8 FF FF FF 0C 46 FF FF FF 
193.122296,2026-07-29 10:10:19.715,2241.625,,,,,CAN=193.122296 Rx 0 $0CF00400 D 8 FF FF FF 0D 46 FF FF FF 
193.122878,2026-07-29 10:10:19.715,,74.8,,,,CAN=193.122878 Rx 0 $0CF00300 D 8 FF BB FF FF FF FF FF FF 
193.123464,2026-07-29 10:10:19.716,,,75.125,,,CAN=193.123464 Rx 0 $18FEF100 D 8 FF 20 4B FF FF FF FF FF 
193.124042,2026-07-29 10:10:19.717,,,,137.7,15,CAN=193.124042 Rx 0 $18FEF200 D 8 C2 0A 00 1E FF FF FF FF 
193.132323,2026-07-29 10:10:19.725,2241.75,,,,,CAN=193.132323 Rx 0 $0CF00400 D 8 FF FF FF 0E 46 FF FF FF 
193.142385,2026-07-29 10:10:19.735,2241.875,,,,,CAN=193.142385 Rx 0 $0CF00400 D 8 FF FF FF 0F 46 FF FF FF 
193.152459,2026-07-29 10:10:19.745,2242,,,,,CAN=193.152459 Rx 0 $0CF00400 D 8 FF FF FF 10 46 FF FF FF 
193.162453,2026-07-29 10:10:19.755,2242.125,,,,,CAN=193.162453 Rx 0 $0CF00400 D 8 FF FF FF 11 46 FF FF FF 
193.172507,2026-07-29 10:10:19.765,2242.25,,,,,CAN=193.172507 Rx 0 $0CF00400 D 8 FF FF FF 12 46 FF FF FF 
193.173089,2026-07-29 10:10:19.766,,74.8,,,,CAN=193.173089 Rx 0 $0CF00300 D 8 FF BB FF FF FF FF FF FF 
193.182525,2026-07-29 10:10:19.775,2242.375,,,,,CAN=193.182525 Rx 0 $0CF00400 D 8 FF FF FF 13 46 FF FF FF 
193.192578,2026-07-29 10:10:19.785,2242.5,,,,,CAN=193.192578 Rx 0 $0CF00400 D 8 FF FF FF 14 46 FF FF FF 
193.202623,2026-07-29 10:10:19.795,2242.625,,,,,CAN=193.202623 Rx 0 $0CF00400 D 8 FF FF FF 15 46 FF FF FF 
193.212608,2026-07-29 10:10:19.805,2242.75,,,,,CAN=193.212608 Rx 0 $0CF00400 D 8 FF FF FF 16 46 FF FF FF 
193.222682,2026-07-29 10:10:19.815,2242.875,,,,,CAN=193.222682 Rx 0 $0CF00400 D 8 FF FF FF 17 46 FF FF FF 
193.223264,2026-07-29 10:10:19.816,,74.8,,,,CAN=193.223264 Rx 0 $0CF00300 D 8 FF BB FF FF FF FF FF FF 
193.223838,2026-07-29 10:10:19.816,,,75.09765625,,,CAN=193.223838 Rx 0 $18FEF100 D 8 FF 19 4B FF FF FF FF FF 
193.224408,2026-07-29 10:10:19.817,,,,137.95,15,CAN=193.224408 Rx 0 $18FEF200 D 8 C7 0A 00 1E FF FF FF FF 
193.232704,2026-07-29 10:10:19.825,2243,,,,,CAN=193.232704 Rx 0 $0CF00400 D 8 FF FF FF 18 46 FF FF FF 
193.242698,2026-07-29 10:10:19.835,2243.125,,,,,CAN=193.242698 Rx 0 $0CF00400 D 8 FF FF FF 19 46 FF FF FF 
193.25276,2026-07-29 10:10:19.845,2243.25,,,,,CAN=193.25276 Rx 0 $0CF00400 D 8 FF FF FF 1A 46 FF FF FF 
193.26283,2026-07-29 10:10:19.855,2243.375,,,,,CAN=193.26283 Rx 0 $0CF00400 D 8 FF FF FF 1B 46 FF FF FF 
193.272819,2026-07-29 10:10:19.865,2243.5,,,,,CAN=193.272819 Rx 0 $0CF00400 D 8 FF FF FF 1C 46 FF FF FF 
193.273402,2026-07-29 10:10:19.866,,74.8,,,,CAN=193.273402 Rx 0 $0CF00300 D 8 FF BB FF FF FF FF FF FF 
193.28285,2026-07-29 10:10:19.875,2243.625,,,,,CAN=193.28285 Rx 0 $0CF00400 D 8 FF FF FF 1D 46 FF FF FF 
193.292919,2026-07-29 10:10:19.885,2243.75,,,,,CAN=193.292919 Rx 0 $0CF00400 D 8 FF FF FF 1E 46 FF FF FF 
193.302925,2026-07-29 10:10:19.895,2243.875,,,,,CAN=193.302925 Rx 0 $0CF00400 D 8 FF FF FF 1F 46 FF FF FF 
193.312999,2026-07-29 10:10:19.905,2244,,,,,CAN=193.312999 Rx 0 $0CF00400 D 8 FF FF FF 20 46 FF FF FF 
193.322982,2026-07-29 10:10:19.915,2244,,,,,CAN=193.322982 Rx 0 $0CF00400 D 8 FF FF FF 20 46 FF FF FF 
193.323564,2026-07-29 10:10:19.916,,74.8,,,,CAN=193.323564 Rx 0 $0CF00300 D 8 FF BB FF FF FF FF FF FF 
193.324146,2026-07-29 10:10:19.917,,,75.07421875,,,CAN=193.324146 Rx 0 $18FEF100 D 8 FF 13 4B FF FF FF FF FF 
193.32472,2026-07-29 10:10:19.917,,,,138.2,15,CAN=193.32472 Rx 0 $18FEF200 D 8 CC 0A 00 1E FF FF FF FF 
193.333016,2026-07-29 10:10:19.926,2244.125,,,,,CAN=193.333016 Rx 0 $0CF00400 D 8 FF FF FF 21 46 FF FF FF 
193.343094,2026-07-29 10:10:19.936,2244.25,,,,,CAN=193.343094 Rx 0 $0CF00400 D 8 FF FF FF 22 46 FF FF FF 
193.353091,2026-07-29 10:10:19.946,2244.375,,,,,CAN=193.353091 Rx 0 $0CF00400 D 8 FF FF FF 23 46 FF FF FF 
193.363091,2026-07-29 10:10:19.956,2244.5,,,,,CAN=193.363091 Rx 0 $0CF00400 D 8 FF FF FF 24 46 FF FF FF 
193.373169,2026-07-29 10:10:19.966,2244.625,,,,,CAN=193.373169 Rx 0 $0CF00400 D 8 FF FF FF 25 46 FF FF FF 
193.373751,2026-07-29 10:10:19.966,,74.8,,,,CAN=193.373751 Rx 0 $0CF00300 D 8 FF BB FF FF FF FF FF FF 
193.383182,2026-07-29 10:10:19.976,2244.75,,,,,CAN=193.383182 Rx 0 $0CF00400 D 8 FF FF FF 26 46 FF FF FF 
193.393259,2026-07-29 10:10:19.986,2244.875,,,,,CAN=193.393259 Rx 0 $0CF00400 D 8 FF FF FF 27 46 FF FF FF 
193.40326,2026-07-29 10:10:19.996,2245,,,,,CAN=193.40326 Rx 0 $0CF00400 D 8 FF FF FF 28 46 FF FF FF 
193.413262,2026-07-29 10:10:20.006,2245.125,,,,,CAN=193.413262 Rx 0 $0CF00400 D 8 FF FF FF 29 46 FF FF FF 
193.423332,2026-07-29 10:10:20.016,2245.25,,,,,CAN=193.423332 Rx 0 $0CF00400 D 8 FF FF FF 2A 46 FF FF FF 
193.423914,2026-07-29 10:10:20.016,,74.8,,,,CAN=193.423914 Rx 0 $0CF00300 D 8 FF BB FF FF FF FF FF FF 
193.424488,2026-07-29 10:10:20.017,,,75.046875,,,CAN=193.424488 Rx 0 $18FEF100 D 8 FF 0C 4B FF FF FF FF FF 
193.425062,2026-07-29 10:10:20.018,,,,138.45,15,CAN=193.425062 Rx 0 $18FEF200 D 8 D1 0A 00 1E FF FF FF FF 
193.433366,2026-07-29 10:10:20.026,2245.375,,,,,CAN=193.433366 Rx 0 $0CF00400 D 8 FF FF FF 2B 46 FF FF FF 
193.44336,2026-07-29 10:10:20.036,2245.5,,,,,CAN=193.44336 Rx 0 $0CF00400 D 8 FF FF FF 2C 46 FF FF FF 
193.453441,2026-07-29 10:10:20.046,2245.625,,,,,CAN=193.453441 Rx 0 $0CF00400 D 8 FF FF FF 2D 46 FF FF FF 
193.463442,2026-07-29 10:10:20.056,2245.75,,,,,CAN=193.463442 Rx 0 $0CF00400 D 8 FF FF FF 2E 46 FF FF FF 
193.473515,2026-07-29 10:10:20.066,2245.875,,,,,CAN=193.473515 Rx 0 $0CF00400 D 8 FF FF FF 2F 46 FF FF FF 
193.474097,2026-07-29 10:10:20.067,,74.8,,,,CAN=193.474097 Rx 0 $0CF00300 D 8 FF BB FF FF FF FF FF FF 
193.483541,2026-07-29 10:10:20.076,2246,,,,,CAN=193.483541 Rx 0 $0CF00400 D 8 FF FF FF 30 46 FF FF FF 
193.493538,2026-07-29 10:10:20.086,2246.125,,,,,CAN=193.493538 Rx 0 $0CF00400 D 8 FF FF FF 31 46 FF FF FF 
193.503616,2026-07-29 10:10:20.096,2246.25,,,,,CAN=193.503616 Rx 0 $0CF00400 D 8 FF FF FF 32 46 FF FF FF 
193.513609,2026-07-29 10:10:20.106,2246.375,,,,,CAN=193.513609 Rx 0 $0CF00400 D 8 FF FF FF 33 46 FF FF FF 
193.523683,2026-07-29 10:10:20.116,2246.5,,,,,CAN=193.523683 Rx 0 $0CF00400 D 8 FF FF FF 34 46 FF FF FF 
193.524265,2026-07-29 10:10:20.117,,74.8,,,,CAN=193.524265 Rx 0 $0CF00300 D 8 FF BB FF FF FF FF FF FF 
193.524847,2026-07-29 10:10:20.117,,,75.01953125,,,CAN=193.524847 Rx 0 $18FEF100 D 8 FF 05 4B FF FF FF FF FF 
193.525425,2026-07-29 10:10:20.118,,,,138.75,15,CAN=193.525425 Rx 0 $18FEF200 D 8 D7 0A 00 1E FF FF FF FF 
193.533701,2026-07-29 10:10:20.126,2246.625,,,,,CAN=193.533701 Rx 0 $0CF00400 D 8 FF FF FF 35 46 FF FF FF 
193.543698,2026-07-29 10:10:20.136,2246.75,,,,,CAN=193.543698 Rx 0 $0CF00400 D 8 FF FF FF 36 46 FF FF FF 
193.553763,2026-07-29 10:10:20.146,2246.875,,,,,CAN=193.553763 Rx 0 $0CF00400 D 8 FF FF FF 37 46 FF FF FF 
193.563752,2026-07-29 10:10:20.156,2247,,,,,CAN=193.563752 Rx 0 $0CF00400 D 8 FF FF FF 38 46 FF FF FF 
193.573817,2026-07-29 10:10:20.166,2247,,,,,CAN=193.573817 Rx 0 $0CF00400 D 8 FF FF FF 38 46 FF FF FF 
193.574399,2026-07-29 10:10:20.167,,74.8,,,,CAN=193.574399 Rx 0 $0CF00300 D 8 FF BB FF FF FF FF FF FF 
193.583818,2026-07-29 10:10:20.176,2247.125,,,,,CAN=193.583818 Rx 0 $0CF00400 D 8 FF FF FF 39 46 FF FF FF 
193.593888,2026-07-29 10:10:20.186,2247.25,,,,,CAN=193.593888 Rx 0 $0CF00400 D 8 FF FF FF 3A 46 FF FF FF 
193.60395,2026-07-29 10:10:20.196,2247.375,,,,,CAN=193.60395 Rx 0 $0CF00400 D 8 FF FF FF 3B 46 FF FF FF 
193.613951,2026-07-29 10:10:20.206,2247.5,,,,,CAN=193.613951 Rx 0 $0CF00400 D 8 FF FF FF 3C 46 FF FF FF 
193.624009,2026-07-29 10:10:20.217,2247.625,,,,,CAN=193.624009 Rx 0 $0CF00400 D 8 FF FF FF 3D 46 FF FF FF 
193.624591,2026-07-29 10:10:20.217,,74.8,,,,CAN=193.624591 Rx 0 $0CF00300 D 8 FF BB FF FF FF FF FF FF 
193.625173,2026-07-29 10:10:20.218,,,74.99609375,,,CAN=193.625173 Rx 0 $18FEF100 D 8 FF FF 4A FF FF FF FF FF 
193.625755,2026-07-29 10:10:20.218,,,,139,15,CAN=193.625755 Rx 0 $18FEF200 D 8 DC 0A 00 1E FF FF FF FF 
193.634034,2026-07-29 10:10:20.227,2247.75,,,,,CAN=193.634034 Rx 0 $0CF00400 D 8 FF FF FF 3E 46 FF FF FF 
193.644027,2026-07-29 10:10:20.237,2247.875,,,,,CAN=193.644027 Rx 0 $0CF00400 D 8 FF FF FF 3F 46 FF FF FF 
193.654092,2026-07-29 10:10:20.247,2248,,,,,CAN=193.654092 Rx 0 $0CF00400 D 8 FF FF FF 40 46 FF FF FF 
193.664154,2026-07-29 10:10:20.257,2248.125,,,,,CAN=193.664154 Rx 0 $0CF00400 D 8 FF FF FF 41 46 FF FF FF 
193.674144,2026-07-29 10:10:20.267,2248.25,,,,,CAN=193.674144 Rx 0 $0CF00400 D 8 FF FF FF 42 46 FF FF FF 
193.674726,2026-07-29 10:10:20.267,,74.8,,,,CAN=193.674726 Rx 0 $0CF00300 D 8 FF BB FF FF FF FF FF FF 
193.684146,2026-07-29 10:10:20.277,2248.375,,,,,CAN=193.684146 Rx 0 $0CF00400 D 8 FF FF FF 43 46 FF FF FF 
193.694219,2026-07-29 10:10:20.287,2248.5,,,,,CAN=193.694219 Rx 0 $0CF00400 D 8 FF FF FF 44 46 FF FF FF 
193.704284,2026-07-29 10:10:20.297,2248.625,,,,,CAN=193.704284 Rx 0 $0CF00400 D 8 FF FF FF 45 46 FF FF FF 
193.714272,2026-07-29 10:10:20.307,2248.75,,,,,CAN=193.714272 Rx 0 $0CF00400 D 8 FF FF FF 46 46 FF FF FF 
193.724333,2026-07-29 10:10:20.317,2248.875,,,,,CAN=193.724333 Rx 0 $0CF00400 D 8 FF FF FF 47 46 FF FF FF 
193.724915,2026-07-29 10:10:20.317,,74.8,,,,CAN=193.724915 Rx 0 $0CF00300 D 8 FF BB FF FF FF FF FF FF 
193.725493,2026-07-29 10:10:20.318,,,74.96875,,,CAN=193.725493 Rx 0 $18FEF100 D 8 FF F8 4A FF FF FF FF FF 
193.726068,2026-07-29 10:10:20.319,,,,139.25,15,CAN=193.726068 Rx 0 $18FEF200 D 8 E1 0A 00 1E FF FF FF FF 
193.734355,2026-07-29 10:10:20.327,2249,,,,,CAN=193.734355 Rx 0 $0CF00400 D 8 FF FF FF 48 46 FF FF FF 
193.744347,2026-07-29 10:10:20.337,2249.125,,,,,CAN=193.744347 Rx 0 $0CF00400 D 8 FF FF FF 49 46 FF FF FF 
193.754412,2026-07-29 10:10:20.347,2249.25,,,,,CAN=193.754412 Rx 0 $0CF00400 D 8 FF FF FF 4A 46 FF FF FF 
193.764473,2026-07-29 10:10:20.357,2249.375,,,,,CAN=193.764473 Rx 0 $0CF00400 D 8 FF FF FF 4B 46 FF FF FF 
193.77447,2026-07-29 10:10:20.367,2249.5,,,,,CAN=193.77447 Rx 0 $0CF00400 D 8 FF FF FF 4C 46 FF FF FF 
193.775052,2026-07-29 10:10:20.368,,74.8,,,,CAN=193.775052 Rx 0 $0CF00300 D 8 FF BB FF FF FF FF FF FF 
193.784482,2026-07-29 10:10:20.377,2249.625,,,,,CAN=193.784482 Rx 0 $0CF00400 D 8 FF FF FF 4D 46 FF FF FF 
193.794563,2026-07-29 10:10:20.387,2249.75,,,,,CAN=193.794563 Rx 0 $0CF00400 D 8 FF FF FF 4E 46 FF FF FF 
193.804559,2026-07-29 10:10:20.397,2249.875,,,,,CAN=193.804559 Rx 0 $0CF00400 D 8 FF FF FF 4F 46 FF FF FF 
193.814635,2026-07-29 10:10:20.407,2250,,,,,CAN=193.814635 Rx 0 $0CF00400 D 8 FF FF FF 50 46 FF FF FF 
193.824607,2026-07-29 10:10:20.417,2250,,,,,CAN=193.824607 Rx 0 $0CF00400 D 8 FF FF FF 50 46 FF FF FF 
193.825185,2026-07-29 10:10:20.418,,75.2,,,,CAN=193.825185 Rx 0 $0CF00300 D 8 FF BC FF FF FF FF FF FF 
193.825763,2026-07-29 10:10:20.418,,,74.94140625,,,CAN=193.825763 Rx 0 $18FEF100 D 8 FF F1 4A FF FF FF FF FF 
193.826337,2026-07-29 10:10:20.419,,,,139.5,15,CAN=193.826337 Rx 0 $18FEF200 D 8 E6 0A 00 1E FF FF FF FF 
193.83464,2026-07-29 10:10:20.427,2250.125,,,,,CAN=193.83464 Rx 0 $0CF00400 D 8 FF FF FF 51 46 FF FF FF 
193.844714,2026-07-29 10:10:20.437,2250.25,,,,,CAN=193.844714 Rx 0 $0CF00400 D 8 FF FF FF 52 46 FF FF FF 
193.854716,2026-07-29 10:10:20.447,2250.375,,,,,CAN=193.854716 Rx 0 $0CF00400 D 8 FF FF FF 53 46 FF FF FF 
193.864789,2026-07-29 10:10:20.457,2250.5,,,,,CAN=193.864789 Rx 0 $0CF00400 D 8 FF FF FF 54 46 FF FF FF 
193.874795,2026-07-29 10:10:20.467,2250.625,,,,,CAN=193.874795 Rx 0 $0CF00400 D 8 FF FF FF 55 46 FF FF FF 
193.875373,2026-07-29 10:10:20.468,,75.2,,,,CAN=193.875373 Rx 0 $0CF00300 D 8 FF BC FF FF FF FF FF FF 
193.884812,2026-07-29 10:10:20.477,2250.75,,,,,CAN=193.884812 Rx 0 $0CF00400 D 8 FF FF FF 56 46 FF FF FF 
193.89489,2026-07-29 10:10:20.487,2250.875,,,,,CAN=193.89489 Rx 0 $0CF00400 D 8 FF FF FF 57 46 FF FF FF 
193.904883,2026-07-29 10:10:20.497,2251,,,,,CAN=193.904883 Rx 0 $0CF00400 D 8 FF FF FF 58 46 FF FF FF 
193.914964,2026-07-29 10:10:20.507,2251.125,,,,,CAN=193.914964 Rx 0 $0CF00400 D 8 FF FF FF 59 46 FF FF FF 
