Hardware Time,Global Time\Signal,CAN1.EEC1.Engine_Speed,CAN1.EEC2.Accel_Pedal_Pos,CAN1.CCVS1.Vehicle_Speed,CAN1.LFE.Engine_Fuel_Rate,CAN1.LFE.Engine_Inst_Fuel_Economy,Raw Data
420.807414,2026-07-22 12:01:35.829,,,92.3984375,,,CAN=420.807414 Rx 0 $18FEF100 D 8 FF 66 5C FF FF FF FF FF 
420.807992,2026-07-22 12:01:35.829,,,,120,15,CAN=420.807992 Rx 0 $18FEF200 D 8 60 09 00 1E FF FF FF FF 
420.856423,2026-07-22 12:01:35.878,1880,,,,,CAN=420.856423 Rx 0 $0CF00400 D 8 FF FF FF C0 3A FF FF FF 
420.857001,2026-07-22 12:01:35.879,,66,,,,CAN=420.857001 Rx 0 $0CF00300 D 8 FF A5 FF FF FF FF FF FF 
420.857583,2026-07-22 12:01:35.879,,,90.80078125,,,CAN=420.857583 Rx 0 $18FEF100 D 8 FF CD 5A FF FF FF FF FF 
420.858161,2026-07-22 12:01:35.880,,,,120,15,CAN=420.858161 Rx 0 $18FEF200 D 8 60 09 00 1E FF FF FF FF 
420.906577,2026-07-22 12:01:35.928,1910,,,,,CAN=420.906577 Rx 0 $0CF00400 D 8 FF FF FF B0 3B FF FF FF 
420.907156,2026-07-22 12:01:35.929,,66,,,,CAN=420.907156 Rx 0 $0CF00300 D 8 FF A5 FF FF FF FF FF FF 
420.90773,2026-07-22 12:01:35.929,,,89.19921875,,,CAN=420.90773 Rx 0 $18FEF100 D 8 FF 33 59 FF FF FF FF FF 
420.908308,2026-07-22 12:01:35.930,,,,120,15,CAN=420.908308 Rx 0 $18FEF200 D 8 60 09 00 1E FF FF FF FF 
420.95674,2026-07-22 12:01:35.978,1940,,,,,CAN=420.95674 Rx 0 $0CF00400 D 8 FF FF FF A0 3C FF FF FF 
420.957317,2026-07-22 12:01:35.979,,66,,,,CAN=420.957317 Rx 0 $0CF00300 D 8 FF A5 FF FF FF FF FF FF 
420.957891,2026-07-22 12:01:35.979,,,87.3984375,,,CAN=420.957891 Rx 0 $18FEF100 D 8 FF 66 57 FF FF FF FF FF 
420.95847,2026-07-22 12:01:35.980,,,,120,15,CAN=420.95847 Rx 0 $18FEF200 D 8 60 09 00 1E FF FF FF FF 
421.006905,2026-07-22 12:01:36.028,1970,,,,,CAN=421.006905 Rx 0 $0CF00400 D 8 FF FF FF 90 3D FF FF FF 
421.007483,2026-07-22 12:01:36.029,,66,,,,CAN=421.007483 Rx 0 $0CF00300 D 8 FF A5 FF FF FF FF FF FF 
421.008066,2026-07-22 12:01:36.030,,,85.5,,,CAN=421.008066 Rx 0 $18FEF100 D 8 FF 80 55 FF FF FF FF FF 
421.008644,2026-07-22 12:01:36.030,,,,120,15,CAN=421.008644 Rx 0 $18FEF200 D 8 60 09 00 1E FF FF FF FF 
421.057068,2026-07-22 12:01:36.079,2000,,,,,CAN=421.057068 Rx 0 $0CF00400 D 8 FF FF FF 80 3E FF FF FF 
421.057646,2026-07-22 12:01:36.079,,74,,,,CAN=421.057646 Rx 0 $0CF00300 D 8 FF B9 FF FF FF FF FF FF 
421.058225,2026-07-22 12:01:36.080,,,83.5,,,CAN=421.058225 Rx 0 $18FEF100 D 8 FF 80 53 FF FF FF FF FF 
421.058803,2026-07-22 12:01:36.080,,,,120,15,CAN=421.058803 Rx 0 $18FEF200 D 8 60 09 00 1E FF FF FF FF 
421.107226,2026-07-22 12:01:36.129,2030,,,,,CAN=421.107226 Rx 0 $0CF00400 D 8 FF FF FF 70 3F FF FF FF 
421.107804,2026-07-22 12:01:36.129,,74,,,,CAN=421.107804 Rx 0 $0CF00300 D 8 FF B9 FF FF FF FF FF FF 
421.108382,2026-07-22 12:01:36.130,,,81.3984375,,,CAN=421.108382 Rx 0 $18FEF100 D 8 FF 66 51 FF FF FF FF FF 
421.10896,2026-07-22 12:01:36.130,,,,120,15,CAN=421.10896 Rx 0 $18FEF200 D 8 60 09 00 1E FF FF FF FF 
421.157381,2026-07-22 12:01:36.179,2060,,,,,CAN=421.157381 Rx 0 $0CF00400 D 8 FF FF FF 60 40 FF FF FF 
421.157959,2026-07-22 12:01:36.179,,74,,,,CAN=421.157959 Rx 0 $0CF00300 D 8 FF B9 FF FF FF FF FF FF 
421.158533,2026-07-22 12:01:36.180,,,79.30078125,,,CAN=421.158533 Rx 0 $18FEF100 D 8 FF 4D 4F FF FF FF FF FF 
421.159111,2026-07-22 12:01:36.181,,,,120,15,CAN=421.159111 Rx 0 $18FEF200 D 8 60 09 00 1E FF FF FF FF 
421.20754,2026-07-22 12:01:36.229,2090,,,,,CAN=421.20754 Rx 0 $0CF00400 D 8 FF FF FF 50 41 FF FF FF 
421.208118,2026-07-22 12:01:36.230,,74,,,,CAN=421.208118 Rx 0 $0CF00300 D 8 FF B9 FF FF FF FF FF FF 
421.208696,2026-07-22 12:01:36.230,,,77,,,CAN=421.208696 Rx 0 $18FEF100 D 8 FF 00 4D FF FF FF FF FF 
421.209274,2026-07-22 12:01:36.231,,,,120,15,CAN=421.209274 Rx 0 $18FEF200 D 8 60 09 00 1E FF FF FF FF 
421.257697,2026-07-22 12:01:36.279,2120,,,,,CAN=421.257697 Rx 0 $0CF00400 D 8 FF FF FF 40 42 FF FF FF 
421.258275,2026-07-22 12:01:36.280,,74,,,,CAN=421.258275 Rx 0 $0CF00300 D 8 FF B9 FF FF FF FF FF FF 
421.258849,2026-07-22 12:01:36.280,,,74.69921875,,,CAN=421.258849 Rx 0 $18FEF100 D 8 FF B3 4A FF FF FF FF FF 
421.259427,2026-07-22 12:01:36.281,,,,120,15,CAN=421.259427 Rx 0 $18FEF200 D 8 60 09 00 1E FF FF FF FF 
421.307855,2026-07-22 12:01:36.329,2150,,,,,CAN=421.307855 Rx 0 $0CF00400 D 8 FF FF FF 30 43 FF FF FF 
421.308441,2026-07-22 12:01:36.330,,82,,,,CAN=421.308441 Rx 0 $0CF00300 D 8 FF CD FF FF FF FF FF FF 
421.309015,2026-07-22 12:01:36.331,,,72.3984375,,,CAN=421.309015 Rx 0 $18FEF100 D 8 FF 66 48 FF FF FF FF FF 
421.309593,2026-07-22 12:01:36.331,,,,120,15,CAN=421.309593 Rx 0 $18FEF200 D 8 60 09 00 1E FF FF FF FF 
421.358004,2026-07-22 12:01:36.380,2180,,,,,CAN=421.358004 Rx 0 $0CF00400 D 8 FF FF FF 20 44 FF FF FF 
421.35859,2026-07-22 12:01:36.380,,82,,,,CAN=421.35859 Rx 0 $0CF00300 D 8 FF CD FF FF FF FF FF FF 
421.359168,2026-07-22 12:01:36.381,,,70,,,CAN=421.359168 Rx 0 $18FEF100 D 8 FF 00 46 FF FF FF FF FF 
421.359746,2026-07-22 12:01:36.381,,,,120,15,CAN=421.359746 Rx 0 $18FEF200 D 8 60 09 00 1E FF FF FF FF 
421.408167,2026-07-22 12:01:36.430,2210,,,,,CAN=421.408167 Rx 0 $0CF00400 D 8 FF FF FF 10 45 FF FF FF 
421.408753,2026-07-22 12:01:36.430,,82,,,,CAN=421.408753 Rx 0 $0CF00300 D 8 FF CD FF FF FF FF FF FF 
421.409331,2026-07-22 12:01:36.431,,,67.5,,,CAN=421.409331 Rx 0 $18FEF100 D 8 FF 80 43 FF FF FF FF FF 
421.409909,2026-07-22 12:01:36.431,,,,120,15,CAN=421.409909 Rx 0 $18FEF200 D 8 60 09 00 1E FF FF FF FF 
421.458323,2026-07-22 12:01:36.480,2240,,,,,CAN=421.458323 Rx 0 $0CF00400 D 8 FF FF FF 00 46 FF FF FF 
421.458909,2026-07-22 12:01:36.480,,82,,,,CAN=421.458909 Rx 0 $0CF00300 D 8 FF CD FF FF FF FF FF FF 
421.459491,2026-07-22 12:01:36.481,,,65,,,CAN=421.459491 Rx 0 $18FEF100 D 8 FF 00 41 FF FF FF FF FF 
421.460069,2026-07-22 12:01:36.482,,,,120,15,CAN=421.460069 Rx 0 $18FEF200 D 8 60 09 00 1E FF FF FF FF 
421.508489,2026-07-22 12:01:36.530,2270,,,,,CAN=421.508489 Rx 0 $0CF00400 D 8 FF FF FF F0 46 FF FF FF 
421.509075,2026-07-22 12:01:36.531,,82,,,,CAN=421.509075 Rx 0 $0CF00300 D 8 FF CD FF FF FF FF FF FF 
421.509657,2026-07-22 12:01:36.531,,,62.5,,,CAN=421.509657 Rx 0 $18FEF100 D 8 FF 80 3E FF FF FF FF FF 
421.510235,2026-07-22 12:01:36.532,,,,120,15,CAN=421.510235 Rx 0 $18FEF200 D 8 60 09 00 1E FF FF FF FF 
421.558644,2026-07-22 12:01:36.580,2270,,,,,CAN=421.558644 Rx 0 $0CF00400 D 8 FF FF FF F0 46 FF FF FF 
421.55923,2026-07-22 12:01:36.581,,82,,,,CAN=421.55923 Rx 0 $0CF00300 D 8 FF CD FF FF FF FF FF FF 
421.559816,2026-07-22 12:01:36.581,,,60,,,CAN=421.559816 Rx 0 $18FEF100 D 8 FF 00 3C FF FF FF FF FF 
421.560391,2026-07-22 12:01:36.582,,,,250,15,CAN=421.560391 Rx 0 $18FEF200 D 8 88 13 00 1E FF FF FF FF 
421.608797,2026-07-22 12:01:36.630,2240,,,,,CAN=421.608797 Rx 0 $0CF00400 D 8 FF FF FF 00 46 FF FF FF 
421.609383,2026-07-22 12:01:36.631,,82,,,,CAN=421.609383 Rx 0 $0CF00300 D 8 FF CD FF FF FF FF FF FF 
421.609961,2026-07-22 12:01:36.631,,,57.5,,,CAN=421.609961 Rx 0 $18FEF100 D 8 FF 80 39 FF FF FF FF FF 
421.610535,2026-07-22 12:01:36.632,,,,250,15,CAN=421.610535 Rx 0 $18FEF200 D 8 88 13 00 1E FF FF FF FF 
421.658959,2026-07-22 12:01:36.680,2210,,,,,CAN=421.658959 Rx 0 $0CF00400 D 8 FF FF FF 10 45 FF FF FF 
421.659545,2026-07-22 12:01:36.681,,82,,,,CAN=421.659545 Rx 0 $0CF00300 D 8 FF CD FF FF FF FF FF FF 
421.660127,2026-07-22 12:01:36.682,,,55,,,CAN=421.660127 Rx 0 $18FEF100 D 8 FF 00 37 FF FF FF FF FF 
421.660701,2026-07-22 12:01:36.682,,,,250,15,CAN=421.660701 Rx 0 $18FEF200 D 8 88 13 00 1E FF FF FF FF 
421.709114,2026-07-22 12:01:36.731,2180,,,,,CAN=421.709114 Rx 0 $0CF00400 D 8 FF FF FF 20 44 FF FF FF 
421.7097,2026-07-22 12:01:36.731,,82,,,,CAN=421.7097 Rx 0 $0CF00300 D 8 FF CD FF FF FF FF FF FF 
421.710282,2026-07-22 12:01:36.732,,,52.5,,,CAN=421.710282 Rx 0 $18FEF100 D 8 FF 80 34 FF FF FF FF FF 
421.710856,2026-07-22 12:01:36.732,,,,250,15,CAN=421.710856 Rx 0 $18FEF200 D 8 88 13 00 1E FF FF FF FF 
421.759277,2026-07-22 12:01:36.781,2150,,,,,CAN=421.759277 Rx 0 $0CF00400 D 8 FF FF FF 30 43 FF FF FF 
421.759863,2026-07-22 12:01:36.781,,82,,,,CAN=421.759863 Rx 0 $0CF00300 D 8 FF CD FF FF FF FF FF FF 
421.760445,2026-07-22 12:01:36.782,,,50,,,CAN=421.760445 Rx 0 $18FEF100 D 8 FF 00 32 FF FF FF FF FF 
421.761019,2026-07-22 12:01:36.783,,,,250,15,CAN=421.761019 Rx 0 $18FEF200 D 8 88 13 00 1E FF FF FF FF 
421.809433,2026-07-22 12:01:36.831,2120,,,,,CAN=421.809433 Rx 0 $0CF00400 D 8 FF FF FF 40 42 FF FF FF 
421.810011,2026-07-22 12:01:36.832,,74,,,,CAN=421.810011 Rx 0 $0CF00300 D 8 FF B9 FF FF FF FF FF FF 
421.810589,2026-07-22 12:01:36.832,,,47.6015625,,,CAN=421.810589 Rx 0 $18FEF100 D 8 FF 9A 2F FF FF FF FF FF 
421.811164,2026-07-22 12:01:36.833,,,,250,15,CAN=421.811164 Rx 0 $18FEF200 D 8 88 13 00 1E FF FF FF FF 
421.859599,2026-07-22 12:01:36.881,2090,,,,,CAN=421.859599 Rx 0 $0CF00400 D 8 FF FF FF 50 41 FF FF FF 
421.860177,2026-07-22 12:01:36.882,,74,,,,CAN=421.860177 Rx 0 $0CF00300 D 8 FF B9 FF FF FF FF FF FF 
421.860751,2026-07-22 12:01:36.882,,,45.30078125,,,CAN=421.860751 Rx 0 $18FEF100 D 8 FF 4D 2D FF FF FF FF FF 
421.861325,2026-07-22 12:01:36.883,,,,250,15,CAN=421.861325 Rx 0 $18FEF200 D 8 88 13 00 1E FF FF FF FF 
421.909758,2026-07-22 12:01:36.931,2060,,,,,CAN=421.909758 Rx 0 $0CF00400 D 8 FF FF FF 60 40 FF FF FF 
421.910336,2026-07-22 12:01:36.932,,74,,,,CAN=421.910336 Rx 0 $0CF00300 D 8 FF B9 FF FF FF FF FF FF 
421.910922,2026-07-22 12:01:36.932,,,43,,,CAN=421.910922 Rx 0 $18FEF100 D 8 FF 00 2B FF FF FF FF FF 
421.911496,2026-07-22 12:01:36.933,,,,250,15,CAN=421.911496 Rx 0 $18FEF200 D 8 88 13 00 1E FF FF FF FF 
421.959917,2026-07-22 12:01:36.981,2030,,,,,CAN=421.959917 Rx 0 $0CF00400 D 8 FF FF FF 70 3F FF FF FF 
421.960495,2026-07-22 12:01:36.982,,74,,,,CAN=421.960495 Rx 0 $0CF00300 D 8 FF B9 FF FF FF FF FF FF 
421.961073,2026-07-22 12:01:36.983,,,40.69921875,,,CAN=421.961073 Rx 0 $18FEF100 D 8 FF B3 28 FF FF FF FF FF 
421.961647,2026-07-22 12:01:36.983,,,,250,15,CAN=421.961647 Rx 0 $18FEF200 D 8 88 13 00 1E FF FF FF FF 
422.010077,2026-07-22 12:01:37.032,2000,,,,,CAN=422.010077 Rx 0 $0CF00400 D 8 FF FF FF 80 3E FF FF FF 
422.010655,2026-07-22 12:01:37.032,,74,,,,CAN=422.010655 Rx 0 $0CF00300 D 8 FF B9 FF FF FF FF FF FF 
422.011233,2026-07-22 12:01:37.033,,,38.6015625,,,CAN=422.011233 Rx 0 $18FEF100 D 8 FF 9A 26 FF FF FF FF FF 
422.011807,2026-07-22 12:01:37.033,,,,250,15,CAN=422.011807 Rx 0 $18FEF200 D 8 88 13 00 1E FF FF FF FF 
422.060236,2026-07-22 12:01:37.082,1970,,,,,CAN=422.060236 Rx 0 $0CF00400 D 8 FF FF FF 90 3D FF FF FF 
422.060814,2026-07-22 12:01:37.082,,66,,,,CAN=422.060814 Rx 0 $0CF00300 D 8 FF A5 FF FF FF FF FF FF 
422.061392,2026-07-22 12:01:37.083,,,36.5,,,CAN=422.061392 Rx 0 $18FEF100 D 8 FF 80 24 FF FF FF FF FF 
422.061966,2026-07-22 12:01:37.083,,,,250,15,CAN=422.061966 Rx 0 $18FEF200 D 8 88 13 00 1E FF FF FF FF 
422.110393,2026-07-22 12:01:37.132,1940,,,,,CAN=422.110393 Rx 0 $0CF00400 D 8 FF FF FF A0 3C FF FF FF 
422.110971,2026-07-22 12:01:37.132,,66,,,,CAN=422.110971 Rx 0 $0CF00300 D 8 FF A5 FF FF FF FF FF FF 
422.111549,2026-07-22 12:01:37.133,,,34.5,,,CAN=422.111549 Rx 0 $18FEF100 D 8 FF 80 22 FF FF FF FF FF 
422.112123,2026-07-22 12:01:37.134,,,,250,15,CAN=422.112123 Rx 0 $18FEF200 D 8 88 13 00 1E FF FF FF FF 
422.160552,2026-07-22 12:01:37.182,1910,,,,,CAN=422.160552 Rx 0 $0CF00400 D 8 FF FF FF B0 3B FF FF FF 
422.16113,2026-07-22 12:01:37.183,,66,,,,CAN=422.16113 Rx 0 $0CF00300 D 8 FF A5 FF FF FF FF FF FF 
422.161708,2026-07-22 12:01:37.183,,,32.6015625,,,CAN=422.161708 Rx 0 $18FEF100 D 8 FF 9A 20 FF FF FF FF FF 
422.162282,2026-07-22 12:01:37.184,,,,250,15,CAN=422.162282 Rx 0 $18FEF200 D 8 88 13 00 1E FF FF FF FF 
422.21072,2026-07-22 12:01:37.232,1880,,,,,CAN=422.21072 Rx 0 $0CF00400 D 8 FF FF FF C0 3A FF FF FF 
422.211298,2026-07-22 12:01:37.233,,66,,,,CAN=422.211298 Rx 0 $0CF00300 D 8 FF A5 FF FF FF FF FF FF 
422.211877,2026-07-22 12:01:37.233,,,30.80078125,,,CAN=422.211877 Rx 0 $18FEF100 D 8 FF CD 1E FF FF FF FF FF 
422.212451,2026-07-22 12:01:37.234,,,,250,15,CAN=422.212451 Rx 0 $18FEF200 D 8 88 13 00 1E FF FF FF FF 
422.260879,2026-07-22 12:01:37.282,1850,,,,,CAN=422.260879 Rx 0 $0CF00400 D 8 FF FF FF D0 39 FF FF FF 
422.261458,2026-07-22 12:01:37.283,,66,,,,CAN=422.261458 Rx 0 $0CF00300 D 8 FF A5 FF FF FF FF FF FF 
422.262032,2026-07-22 12:01:37.284,,,29.19921875,,,CAN=422.262032 Rx 0 $18FEF100 D 8 FF 33 1D FF FF FF FF FF 
422.262606,2026-07-22 12:01:37.284,,,,250,15,CAN=422.262606 Rx 0 $18FEF200 D 8 88 13 00 1E FF FF FF FF 
422.311045,2026-07-22 12:01:37.333,1820,,,,,CAN=422.311045 Rx 0 $0CF00400 D 8 FF FF FF E0 38 FF FF FF 
422.311627,2026-07-22 12:01:37.333,,58,,,,CAN=422.311627 Rx 0 $0CF00300 D 8 FF 91 FF FF FF FF FF FF 
422.312201,2026-07-22 12:01:37.334,,,27.6015625,,,CAN=422.312201 Rx 0 $18FEF100 D 8 FF 9A 1B FF FF FF FF FF 
422.312775,2026-07-22 12:01:37.334,,,,250,15,CAN=422.312775 Rx 0 $18FEF200 D 8 88 13 00 1E FF FF FF FF 
422.361215,2026-07-22 12:01:37.383,1790,,,,,CAN=422.361215 Rx 0 $0CF00400 D 8 FF FF FF F0 37 FF FF FF 
422.361797,2026-07-22 12:01:37.383,,58,,,,CAN=422.361797 Rx 0 $0CF00300 D 8 FF 91 FF FF FF FF FF FF 
422.362371,2026-07-22 12:01:37.384,,,26.19921875,,,CAN=422.362371 Rx 0 $18FEF100 D 8 FF 33 1A FF FF FF FF FF 
422.362945,2026-07-22 12:01:37.384,,,,250,15,CAN=422.362945 Rx 0 $18FEF200 D 8 88 13 00 1E FF FF FF FF 
422.411372,2026-07-22 12:01:37.433,1760,,,,,CAN=422.411372 Rx 0 $0CF00400 D 8 FF FF FF 00 37 FF FF FF 
422.411954,2026-07-22 12:01:37.433,,58,,,,CAN=422.411954 Rx 0 $0CF00300 D 8 FF 91 FF FF FF FF FF FF 
422.412532,2026-07-22 12:01:37.434,,,24.8984375,,,CAN=422.412532 Rx 0 $18FEF100 D 8 FF E6 18 FF FF FF FF FF 
422.413107,2026-07-22 12:01:37.435,,,,250,15,CAN=422.413107 Rx 0 $18FEF200 D 8 88 13 00 1E FF FF FF FF 
422.461528,2026-07-22 12:01:37.483,1730,,,,,CAN=422.461528 Rx 0 $0CF00400 D 8 FF FF FF 10 36 FF FF FF 
422.46211,2026-07-22 12:01:37.484,,58,,,,CAN=422.46211 Rx 0 $0CF00300 D 8 FF 91 FF FF FF FF FF FF 
422.462692,2026-07-22 12:01:37.484,,,23.80078125,,,CAN=422.462692 Rx 0 $18FEF100 D 8 FF CD 17 FF FF FF FF FF 
422.463266,2026-07-22 12:01:37.485,,,,250,15,CAN=422.463266 Rx 0 $18FEF200 D 8 88 13 00 1E FF FF FF FF 
422.511697,2026-07-22 12:01:37.533,1700,,,,,CAN=422.511697 Rx 0 $0CF00400 D 8 FF FF FF 20 35 FF FF FF 
422.512279,2026-07-22 12:01:37.534,,58,,,,CAN=422.512279 Rx 0 $0CF00300 D 8 FF 91 FF FF FF FF FF FF 
422.512861,2026-07-22 12:01:37.534,,,22.80078125,,,CAN=422.512861 Rx 0 $18FEF100 D 8 FF CD 16 FF FF FF FF FF 
422.513435,2026-07-22 12:01:37.535,,,,250,15,CAN=422.513435 Rx 0 $18FEF200 D 8 88 13 00 1E FF FF FF FF 
422.56185,2026-07-22 12:01:37.583,1670,,,,,CAN=422.56185 Rx 0 $0CF00400 D 8 FF FF FF 30 34 FF FF FF 
422.562436,2026-07-22 12:01:37.584,,50,,,,CAN=422.562436 Rx 0 $0CF00300 D 8 FF 7D FF FF FF FF FF FF 
422.563022,2026-07-22 12:01:37.585,,,22,,,CAN=422.563022 Rx 0 $18FEF100 D 8 FF 00 16 FF FF FF FF FF 
422.563596,2026-07-22 12:01:37.585,,,,250,15,CAN=422.563596 Rx 0 $18FEF200 D 8 88 13 00 1E FF FF FF FF 
422.61201,2026-07-22 12:01:37.634,1640,,,,,CAN=422.61201 Rx 0 $0CF00400 D 8 FF FF FF 40 33 FF FF FF 
422.612596,2026-07-22 12:01:37.634,,50,,,,CAN=422.612596 Rx 0 $0CF00300 D 8 FF 7D FF FF FF FF FF FF 
422.61317,2026-07-22 12:01:37.635,,,21.30078125,,,CAN=422.61317 Rx 0 $18FEF100 D 8 FF 4D 15 FF FF FF FF FF 
422.613744,2026-07-22 12:01:37.635,,,,250,15,CAN=422.613744 Rx 0 $18FEF200 D 8 88 13 00 1E FF FF FF FF 
422.66217,2026-07-22 12:01:37.684,1610,,,,,CAN=422.66217 Rx 0 $0CF00400 D 8 FF FF FF 50 32 FF FF FF 
422.662756,2026-07-22 12:01:37.684,,50,,,,CAN=422.662756 Rx 0 $0CF00300 D 8 FF 7D FF FF FF FF FF FF 
422.66333,2026-07-22 12:01:37.685,,,20.69921875,,,CAN=422.66333 Rx 0 $18FEF100 D 8 FF B3 14 FF FF FF FF FF 
422.663904,2026-07-22 12:01:37.685,,,,250,15,CAN=422.663904 Rx 0 $18FEF200 D 8 88 13 00 1E FF FF FF FF 
422.712337,2026-07-22 12:01:37.734,1580,,,,,CAN=422.712337 Rx 0 $0CF00400 D 8 FF FF FF 60 31 FF FF FF 
422.712923,2026-07-22 12:01:37.734,,50,,,,CAN=422.712923 Rx 0 $0CF00300 D 8 FF 7D FF FF FF FF FF FF 
422.713501,2026-07-22 12:01:37.735,,,20.30078125,,,CAN=422.713501 Rx 0 $18FEF100 D 8 FF 4D 14 FF FF FF FF FF 
422.714076,2026-07-22 12:01:37.736,,,,250,15,CAN=422.714076 Rx 0 $18FEF200 D 8 88 13 00 1E FF FF FF FF 
422.762495,2026-07-22 12:01:37.784,1550,,,,,CAN=422.762495 Rx 0 $0CF00400 D 8 FF FF FF 70 30 FF FF FF 
422.763082,2026-07-22 12:01:37.785,,50,,,,CAN=422.763082 Rx 0 $0CF00300 D 8 FF 7D FF FF FF FF FF FF 
422.763655,2026-07-22 12:01:37.785,,,20.1015625,,,CAN=422.763655 Rx 0 $18FEF100 D 8 FF 1A 14 FF FF FF FF FF 
422.764229,2026-07-22 12:01:37.786,,,,250,15,CAN=422.764229 Rx 0 $18FEF200 D 8 88 13 00 1E FF FF FF FF 
422.812671,2026-07-22 12:01:37.834,1520,,,,,CAN=422.812671 Rx 0 $0CF00400 D 8 FF FF FF 80 2F FF FF FF 
422.813253,2026-07-22 12:01:37.835,,42,,,,CAN=422.813253 Rx 0 $0CF00300 D 8 FF 69 FF FF FF FF FF FF 
422.813839,2026-07-22 12:01:37.835,,,20,,,CAN=422.813839 Rx 0 $18FEF100 D 8 FF 00 14 FF FF FF FF FF 
422.814413,2026-07-22 12:01:37.836,,,,380,15,CAN=422.814413 Rx 0 $18FEF200 D 8 B0 1D 00 1E FF FF FF FF 
422.862817,2026-07-22 12:01:37.884,1490,,,,,CAN=422.862817 Rx 0 $0CF00400 D 8 FF FF FF 90 2E FF FF FF 
422.863399,2026-07-22 12:01:37.885,,42,,,,CAN=422.863399 Rx 0 $0CF00300 D 8 FF 69 FF FF FF FF FF FF 
422.863973,2026-07-22 12:01:37.885,,,20.1015625,,,CAN=422.863973 Rx 0 $18FEF100 D 8 FF 1A 14 FF FF FF FF FF 
422.864547,2026-07-22 12:01:37.886,,,,380,15,CAN=422.864547 Rx 0 $18FEF200 D 8 B0 1D 00 1E FF FF FF FF 
422.912985,2026-07-22 12:01:37.934,1460,,,,,CAN=422.912985 Rx 0 $0CF00400 D 8 FF FF FF A0 2D FF FF FF 
422.913567,2026-07-22 12:01:37.935,,42,,,,CAN=422.913567 Rx 0 $0CF00300 D 8 FF 69 FF FF FF FF FF FF 
422.914145,2026-07-22 12:01:37.936,,,20.30078125,,,CAN=422.914145 Rx 0 $18FEF100 D 8 FF 4D 14 FF FF FF FF FF 
422.914719,2026-07-22 12:01:37.936,,,,380,15,CAN=422.914719 Rx 0 $18FEF200 D 8 B0 1D 00 1E FF FF FF FF 
422.963141,2026-07-22 12:01:37.985,1430,,,,,CAN=422.963141 Rx 0 $0CF00400 D 8 FF FF FF B0 2C FF FF FF 
422.963723,2026-07-22 12:01:37.985,,42,,,,CAN=422.963723 Rx 0 $0CF00300 D 8 FF 69 FF FF FF FF FF FF 
422.964297,2026-07-22 12:01:37.986,,,20.69921875,,,CAN=422.964297 Rx 0 $18FEF100 D 8 FF B3 14 FF FF FF FF FF 
422.964871,2026-07-22 12:01:37.986,,,,380,15,CAN=422.964871 Rx 0 $18FEF200 D 8 B0 1D 00 1E FF FF FF FF 
423.013308,2026-07-22 12:01:38.035,1400,,,,,CAN=423.013308 Rx 0 $0CF00400 D 8 FF FF FF C0 2B FF FF FF 
423.01389,2026-07-22 12:01:38.035,,42,,,,CAN=423.01389 Rx 0 $0CF00300 D 8 FF 69 FF FF FF FF FF FF 
423.014465,2026-07-22 12:01:38.036,,,21.30078125,,,CAN=423.014465 Rx 0 $18FEF100 D 8 FF 4D 15 FF FF FF FF FF 
423.015039,2026-07-22 12:01:38.037,,,,380,15,CAN=423.015039 Rx 0 $18FEF200 D 8 B0 1D 00 1E FF FF FF FF 
423.063464,2026-07-22 12:01:38.085,1370,,,,,CAN=423.063464 Rx 0 $0CF00400 D 8 FF FF FF D0 2A FF FF FF 
423.064042,2026-07-22 12:01:38.086,,34,,,,CAN=423.064042 Rx 0 $0CF00300 D 8 FF 55 FF FF FF FF FF FF 
423.064628,2026-07-22 12:01:38.086,,,22,,,CAN=423.064628 Rx 0 $18FEF100 D 8 FF 00 16 FF FF FF FF FF 
423.065202,2026-07-22 12:01:38.087,,,,380,15,CAN=423.065202 Rx 0 $18FEF200 D 8 B0 1D 00 1E FF FF FF FF 
423.113627,2026-07-22 12:01:38.135,1340,,,,,CAN=423.113627 Rx 0 $0CF00400 D 8 FF FF FF E0 29 FF FF FF 
423.114205,2026-07-22 12:01:38.136,,34,,,,CAN=423.114205 Rx 0 $0CF00300 D 8 FF 55 FF FF FF FF FF FF 
423.114787,2026-07-22 12:01:38.136,,,22.80078125,,,CAN=423.114787 Rx 0 $18FEF100 D 8 FF CD 16 FF FF FF FF FF 
423.115361,2026-07-22 12:01:38.137,,,,380,15,CAN=423.115361 Rx 0 $18FEF200 D 8 B0 1D 00 1E FF FF FF FF 
423.163786,2026-07-22 12:01:38.185,1310,,,,,CAN=423.163786 Rx 0 $0CF00400 D 8 FF FF FF F0 28 FF FF FF 
423.164364,2026-07-22 12:01:38.186,,34,,,,CAN=423.164364 Rx 0 $0CF00300 D 8 FF 55 FF FF FF FF FF FF 
423.164946,2026-07-22 12:01:38.186,,,23.80078125,,,CAN=423.164946 Rx 0 $18FEF100 D 8 FF CD 17 FF FF FF FF FF 
423.16552,2026-07-22 12:01:38.187,,,,380,15,CAN=423.16552 Rx 0 $18FEF200 D 8 B0 1D 00 1E FF FF FF FF 
423.213954,2026-07-22 12:01:38.235,1280,,,,,CAN=423.213954 Rx 0 $0CF00400 D 8 FF FF FF 00 28 FF FF FF 
423.214532,2026-07-22 12:01:38.236,,34,,,,CAN=423.214532 Rx 0 $0CF00300 D 8 FF 55 FF FF FF FF FF FF 
